Date,signal,Settle,MA,Upper Band,Lower Band,Upper Band Sell Point,Lower Band Sell Point,
02/01/2013,0,79.948,,,,,,
03/01/2013,0,80.515,,,,,,
04/01/2013,0,80.61,,,,,,
07/01/2013,0,80.369,,,,,,
08/01/2013,0,80.445,,,,,,
09/01/2013,0,80.677,,,,,,
10/01/2013,0,79.817,,,,,,
11/01/2013,0,79.611,,,,,,
14/01/2013,0,79.54,,,,,,
15/01/2013,0,79.832,,,,,,
16/01/2013,0,79.854,,,,,,
17/01/2013,0,79.711,,,,,,
18/01/2013,0,80.116,,,,,,
21/01/2013,0,80.116,,,,,,
22/01/2013,0,79.973,,,,,,
23/01/2013,0,79.99,,,,,,
24/01/2013,0,80.007,,,,,,
25/01/2013,0,79.82,,,,,,
28/01/2013,0,79.868,,,,,,
29/01/2013,0,79.624,80.02215,80.68111776,79.36318224,,,
30/01/2013,0,79.326,79.99105,80.71644299,79.26565701,,,
31/01/2013,0,79.226,79.9266,80.68273184,79.17046816,,,
01/02/2013,0,79.135,79.85285,80.61567246,79.09002754,,,
04/02/2013,0,79.573,79.81305,80.54649597,79.07960403,,,
05/02/2013,0,79.533,79.76745,80.44968089,79.08521911,,,
06/02/2013,0,79.767,79.72195,80.26204424,79.18185576,,,
07/02/2013,0,80.257,79.74395,80.33149965,79.15640035,,,
08/02/2013,0,80.316,79.7792,80.41335884,79.14504116,,,
11/02/2013,0,80.389,79.82165,80.49831632,79.14498368,,,
12/02/2013,0,80.163,79.8382,80.53106668,79.14533332,,,
13/02/2013,0,80.167,79.85385,80.56142085,79.14627915,,,
14/02/2013,0,80.538,79.8952,80.65897237,79.13142763,,,
15/02/2013,0,80.576,79.9182,80.73317205,79.10322795,,,
18/02/2013,0,80.576,79.9412,80.80188498,79.08051502,,,
19/02/2013,0,80.545,79.9698,80.8699219,79.0696781,,,
20/02/2013,2,81.155,80.02805,81.06607957,78.99002043,82.7781,,settle > upper band
21/02/2013,0,81.551,80.10525,81.33709932,78.87340068,82.7781,,
22/02/2013,0,81.585,80.1935,81.57478889,78.81221111,82.7781,,
25/02/2013,0,81.777,80.28895,81.82251467,78.75538533,82.7781,,
26/02/2013,0,81.94,80.40475,82.06455226,78.74494774,82.7781,,
27/02/2013,0,81.672,80.52205,82.1918855,78.8522145,82.7781,,
28/02/2013,0,82.003,80.6609,82.33837631,78.98342369,82.7781,,
01/03/2013,0,82.358,80.82205,82.50145614,79.14264386,82.7781,,
04/03/2013,0,82.255,80.95615,82.64349043,79.26880957,82.7781,,
05/03/2013,0,82.147,81.08685,82.71698537,79.45671463,82.7781,,
06/03/2013,0,82.507,81.22385,82.84780496,79.59989504,82.7781,,
07/03/2013,0,82.123,81.31715,82.92249872,79.71180128,82.7781,,
08/03/2013,0,82.731,81.4379,83.08658322,79.78921678,82.7781,,
11/03/2013,0,82.58,81.54745,83.19395897,79.90094103,82.7781,,
12/03/2013,0,82.595,81.66905,83.24638237,80.09171763,82.7781,,
13/03/2013,-2,82.902,81.8058,83.31111639,80.30048361,82.7781,,settle > upper band stop
14/03/2013,0,82.623,81.91005,83.3364458,80.4836542,82.7781,,
15/03/2013,0,82.256,81.99405,83.28802813,80.70007187,82.7781,,
18/03/2013,0,82.574,82.09395,83.23393008,80.95396992,82.7781,,
19/03/2013,0,82.574,82.1954,83.10348951,81.28731049,82.7781,,
20/03/2013,0,82.574,82.26635,83.05163473,81.48106527,82.7781,,
21/03/2013,0,82.905,82.33405,83.09402934,81.57407066,82.7781,,
22/03/2013,0,82.529,82.38125,83.06245713,81.70004287,82.7781,,
25/03/2013,0,82.995,82.44215,83.11410395,81.77019605,82.7781,,
26/03/2013,0,83.048,82.49755,83.1774216,81.8176784,82.7781,,
27/03/2013,0,83.411,82.5845,83.26461455,81.90438545,82.7781,,
28/03/2013,0,83.175,82.6431,83.31461289,81.97158711,82.7781,,
01/04/2013,0,82.899,82.67015,83.33711575,82.00318425,82.7781,,
02/04/2013,0,83.092,82.712,83.37453996,82.04946004,82.7781,,
03/04/2013,0,82.861,82.7477,83.35962846,82.13577154,82.7781,,
04/04/2013,0,82.795,82.7621,83.36416907,82.16003093,82.7781,,
05/04/2013,0,82.603,82.7861,83.31859973,82.25360027,82.7781,,
08/04/2013,0,82.869,82.793,83.32604109,82.25995891,82.7781,,
09/04/2013,0,82.414,82.7847,83.33561891,82.23378109,82.7781,,
10/04/2013,0,82.634,82.78665,83.33514003,82.23815997,82.7781,,
11/04/2013,0,82.325,82.7578,83.33872602,82.17687398,82.7781,,
12/04/2013,0,82.406,82.74695,83.34538345,82.14851655,82.7781,,
15/04/2013,0,82.507,82.7595,83.32589333,82.19310667,82.7781,,
16/04/2013,1,81.823,82.72195,83.41742523,82.02647477,82.7781,80.18654,settle < lower band
17/04/2013,-1,82.791,82.7328,83.42546921,82.04013079,82.7781,80.18654,settle > MA
18/04/2013,0,82.681,82.73815,83.42747526,82.04882474,82.7781,80.18654,
19/04/2013,0,82.846,82.7352,83.42214471,82.04825529,82.7781,80.18654,
22/04/2013,0,82.824,82.74995,83.43119606,82.06870394,82.7781,80.18654,
23/04/2013,0,83.186,82.7595,83.45932098,82.05967902,82.7781,80.18654,
24/04/2013,0,83.026,82.7584,83.4564706,82.0603294,82.7781,80.18654,
25/04/2013,0,82.84,82.72985,83.36246087,82.09723913,82.7781,80.18654,
26/04/2013,0,82.571,82.69965,83.30128387,82.09801613,82.7781,80.18654,
29/04/2013,0,82.202,82.6648,83.29621764,82.03338236,82.7781,80.18654,
30/04/2013,1,81.807,82.60055,83.30257578,81.89852422,82.7781,80.17086,
01/05/2013,0,81.522,82.5336,83.36666552,81.70053448,82.7781,80.17086,
02/05/2013,0,82.282,82.50795,83.33882965,81.67707035,82.7781,80.17086,
03/05/2013,0,82.195,82.48755,83.32807186,81.64702814,82.7781,80.17086,
06/05/2013,0,82.378,82.463,83.28602224,81.63997776,82.7781,80.17086,
07/05/2013,0,82.335,82.45905,83.28373163,81.63436837,82.7781,80.17086,
08/05/2013,0,81.951,82.4249,83.27397971,81.57582029,82.7781,80.17086,
09/05/2013,-1,82.875,82.4524,83.32213177,81.58266823,82.7781,80.17086,
10/05/2013,0,83.231,82.49365,83.4266238,81.5606762,82.7781,80.17086,
13/05/2013,0,83.365,82.53655,83.54396897,81.52913103,82.7781,80.17086,
14/05/2013,2,83.713,82.63105,83.70536289,81.55673711,85.38726,80.17086,
15/05/2013,0,83.961,82.68955,83.90983513,81.46926487,85.38726,80.17086,
16/05/2013,0,83.722,82.7416,84.04215179,81.44104821,85.38726,80.17086,
17/05/2013,0,84.387,82.81865,84.30423962,81.33306038,85.38726,80.17086,
20/05/2013,0,83.842,82.86955,84.42069686,81.31840314,85.38726,80.17086,
21/05/2013,0,83.955,82.908,84.52532965,81.29067035,85.38726,80.17086,
22/05/2013,0,84.459,82.97965,84.73280593,81.22649407,85.38726,80.17086,
23/05/2013,0,83.803,83.0278,84.81552555,81.24007445,85.38726,80.17086,
24/05/2013,0,83.758,83.08715,84.88903182,81.28526818,85.38726,80.17086,
27/05/2013,0,83.758,83.16495,84.94142871,81.38847129,85.38726,80.17086,
28/05/2013,0,84.172,83.2832,84.99608314,81.57031686,85.38726,80.17086,
29/05/2013,0,83.705,83.39235,84.90942999,81.87527001,85.38726,80.17086,
30/05/2013,-2,83.067,83.4316,84.87033714,81.99286286,85.38726,80.17086,
31/05/2013,0,83.401,83.4919,84.81468931,82.16911069,85.38726,80.17086,
03/06/2013,0,82.688,83.5074,84.7840781,82.2307219,85.38726,80.17086,
04/06/2013,0,82.802,83.53075,84.73588051,82.32561949,85.38726,80.17086,
05/06/2013,0,82.612,83.5638,84.62099849,82.50660151,85.38726,80.17086,
06/06/2013,1,81.537,83.4969,84.84836615,82.14543385,85.38726,79.90626,
07/06/2013,0,81.66,83.41835,84.98757915,81.84912085,85.38726,79.90626,
10/06/2013,0,81.651,83.33265,85.08114596,81.58415404,85.38726,79.90626,
11/06/2013,0,81.11,83.2025,85.18960428,81.21539572,85.38726,79.90626,
12/06/2013,0,80.946,83.05175,85.23371589,80.86978411,85.38726,79.90626,
13/06/2013,0,80.742,82.90275,85.27957838,80.52592162,85.38726,79.90626,
14/06/2013,0,80.65,82.7159,85.18248435,80.24931565,85.38726,79.90626,
17/06/2013,0,80.733,82.56045,85.11390605,80.00699395,85.38726,79.90626,
20/06/2013,0,82.096,82.4675,84.94535548,79.98964452,85.38726,79.90626,
21/06/2013,-1,82.517,82.3704,84.67459829,80.06620171,85.38726,79.90626,
24/06/2013,0,82.633,82.3119,84.52526033,80.09853967,85.38726,79.90626,
25/06/2013,0,82.8,82.264,84.3898395,80.1381605,85.38726,79.90626,
26/06/2013,0,83.228,82.2375,84.30046791,80.17453209,85.38726,79.90626,
27/06/2013,0,83.152,82.1865,84.10071958,80.27228042,85.38726,79.90626,
28/06/2013,0,83.376,82.17005,84.03685684,80.30324316,85.38726,79.90626,
01/07/2013,0,83.253,82.17935,84.06568881,80.29301119,85.38726,79.90626,
02/07/2013,0,83.764,82.1975,84.13675083,80.25824917,85.38726,79.90626,
03/07/2013,0,83.451,82.23565,84.24089475,80.23040525,85.38726,79.90626,
04/07/2013,0,83.451,82.2681,84.32918204,80.20701796,85.38726,79.90626,
05/07/2013,2,84.689,82.37195,84.6856954,80.0582046,86.38278,79.90626,
08/07/2013,0,84.414,82.5158,84.95817832,80.07342168,86.38278,79.90626,
09/07/2013,0,84.781,82.67185,85.26945523,80.07424477,86.38278,79.90626,
10/07/2013,0,84.234,82.801,85.43927019,80.16272981,86.38278,79.90626,
11/07/2013,0,82.915,82.89125,85.41287494,80.36962506,86.38278,79.90626,
12/07/2013,0,83.163,83.0021,85.3616363,80.6425637,86.38278,79.90626,
15/07/2013,0,83.196,83.1248,85.24449324,81.00510676,86.38278,79.90626,
16/07/2013,-2,82.637,83.22415,85.03419986,81.41410014,86.38278,79.90626,
17/07/2013,0,82.84,83.3295,84.75084957,81.90815043,86.38278,79.90626,
18/07/2013,0,82.955,83.37245,84.69025173,82.05464827,86.38278,79.90626,
19/07/2013,0,82.711,83.38215,84.67728293,82.08701707,86.38278,79.90626,
22/07/2013,0,82.317,83.36635,84.70464537,82.02805463,86.38278,79.90626,
23/07/2013,0,82.04,83.32835,84.76812391,81.88857609,86.38278,79.90626,
24/07/2013,0,82.4,83.28695,84.78242511,81.79147489,86.38278,79.90626,
25/07/2013,0,82.053,83.232,84.82110415,81.64289585,86.38278,79.90626,
26/07/2013,0,81.764,83.1514,84.86199176,81.44080824,86.38278,79.90626,
29/07/2013,0,81.763,83.0769,84.89001598,81.26378402,86.38278,79.90626,
30/07/2013,0,81.919,82.98465,84.83588594,81.13341406,86.38278,79.90626,
31/07/2013,0,81.539,82.88905,84.82941115,80.94868885,86.38278,79.90626,
01/08/2013,0,82.427,82.83785,84.77022059,80.90547941,86.38278,79.90626,
02/08/2013,0,81.978,82.7023,84.46952326,80.93507674,86.38278,79.90626,
05/08/2013,0,81.936,82.5784,84.18872076,80.96807924,86.38278,79.90626,
06/08/2013,0,81.658,82.42225,83.72407163,81.12042837,86.38278,79.90626,
07/08/2013,0,81.323,82.2767,83.36994418,81.18345582,86.38278,79.90626,
08/08/2013,0,81.027,82.1823,83.3614531,81.0031469,86.38278,79.90626,
09/08/2013,0,81.17,82.08265,83.25024467,80.91505533,86.38278,79.90626,
12/08/2013,0,81.374,81.99155,83.07902772,80.90407228,86.38278,79.90626,
13/08/2013,0,81.815,81.95045,82.99866934,80.90223066,86.38278,79.90626,
14/08/2013,0,81.758,81.89635,82.86392641,80.92877359,86.38278,79.90626,
15/08/2013,0,81.207,81.80895,82.69016609,80.92773391,86.38278,79.90626,
16/08/2013,0,81.293,81.73805,82.54237368,80.93372632,86.38278,79.90626,
19/08/2013,0,81.26,81.6852,82.4690583,80.9013417,86.38278,79.90626,
20/08/2013,0,80.934,81.6299,82.46049326,80.79930674,86.38278,79.90626,
21/08/2013,0,81.223,81.57105,82.33951248,80.80258752,86.38278,79.90626,
22/08/2013,0,81.531,81.54495,82.280936,80.808964,86.38278,79.90626,
23/08/2013,0,81.392,81.52635,82.25804236,80.79465764,86.38278,79.90626,
26/08/2013,0,81.441,81.51025,82.23453803,80.78596197,86.38278,79.90626,
27/08/2013,0,81.2,81.4743,82.1851159,80.7634841,86.38278,79.90626,
28/08/2013,0,81.465,81.4706,82.18080037,80.76039963,86.38278,79.90626,
29/08/2013,0,82.003,81.4494,82.06286276,80.83593724,86.38278,79.90626,
30/08/2013,2,82.142,81.4576,82.10267593,80.81252407,83.78484,79.90626,
02/09/2013,0,82.142,81.4679,82.14878616,80.78701384,83.78484,79.90626,
03/09/2013,0,82.401,81.50505,82.29561498,80.71448502,83.78484,79.90626,
04/09/2013,0,82.205,81.54915,82.39091678,80.70738322,83.78484,79.90626,
05/09/2013,0,82.668,81.6312,82.56793873,80.69446127,83.78484,79.90626,
06/09/2013,0,82.167,81.68105,82.62041925,80.74168075,83.78484,79.90626,
09/09/2013,0,81.796,81.70215,82.63189217,80.77240783,83.78484,79.90626,
10/09/2013,0,81.819,81.70235,82.63219091,80.77250909,83.78484,79.90626,
11/09/2013,-2,81.522,81.69055,82.62325198,80.75784802,83.78484,79.90626,
12/09/2013,0,81.491,81.70475,82.61597245,80.79352755,83.78484,79.90626,
13/09/2013,0,81.448,81.7125,82.61214582,80.81285418,83.78484,79.90626,
16/09/2013,0,81.072,81.7031,82.62511191,80.78108809,83.78484,79.90626,
18/09/2013,1,80.367,81.67475,82.71668126,80.63281874,83.78484,78.75966,
19/09/2013,0,80.48,81.6376,82.7885866,80.4866134,83.78484,78.75966,
20/09/2013,0,80.549,81.5885,82.83343542,80.34356458,83.78484,78.75966,
23/09/2013,0,80.571,81.54745,82.86747371,80.22742629,83.78484,78.75966,
24/09/2013,0,80.69,81.5099,82.88161439,80.13818561,83.78484,78.75966,
25/09/2013,0,80.443,81.47205,82.91576652,80.02833348,83.78484,78.75966,
26/09/2013,0,80.638,81.4307,82.91952371,79.94187629,83.78484,78.75966,
27/09/2013,0,80.377,81.3494,82.88129705,79.81750295,83.78484,78.75966,
30/09/2013,0,80.323,81.25845,82.80721641,79.70968359,83.78484,78.75966,
01/10/2013,0,80.25,81.16385,82.7163135,79.6113865,83.78484,78.75966,
02/10/2013,0,79.989,81.04325,82.56703212,79.51946788,83.78484,78.75966,
03/10/2013,0,79.846,80.9253,82.43626394,79.41433606,83.78484,78.75966,
04/10/2013,0,80.22,80.8029,82.1125465,79.4932535,83.78484,78.75966,
07/10/2013,0,80.026,80.69585,81.88660443,79.50509557,83.78484,78.75966,
08/10/2013,0,80.132,80.61265,81.7134345,79.5118655,83.78484,78.75966,
09/10/2013,0,80.466,80.545,81.4971899,79.5928101,83.78484,78.75966,
10/10/2013,-1,80.517,80.49475,81.33487877,79.65462123,83.78484,78.75966,
11/10/2013,0,80.452,80.4428,81.14769988,79.73790012,83.78484,78.75966,
14/10/2013,0,80.311,80.38595,80.92012693,79.85177307,83.78484,78.75966,
15/10/2013,0,80.561,80.3604,80.8016815,79.9191185,83.78484,78.75966,
16/10/2013,0,80.563,80.3702,80.82025093,79.92014907,83.78484,78.75966,
17/10/2013,1,79.718,80.3321,80.86068411,79.80351589,83.78484,78.12364,
18/10/2013,0,79.727,80.291,80.87105551,79.71094449,83.78484,78.12364,
21/10/2013,0,79.751,80.25,80.86022979,79.63977021,83.78484,78.12364,
22/10/2013,0,79.29,80.18,80.88596062,79.47403938,83.78484,78.12364,
23/10/2013,0,79.329,80.1243,80.90977873,79.33882127,83.78484,78.12364,
24/10/2013,0,79.245,80.05465,80.89096843,79.21833157,83.78484,78.12364,
25/10/2013,0,79.246,79.9981,80.89064577,79.10555423,83.78484,78.12364,
28/10/2013,0,79.306,79.94725,80.87514199,79.01935801,83.78484,78.12364,
29/10/2013,0,79.67,79.91825,80.84272907,78.99377093,83.78484,78.12364,
30/10/2013,0,79.837,79.91065,80.83517675,78.98612325,83.78484,78.12364,
31/10/2013,-1,80.263,79.9315,80.86798545,78.99501455,83.78484,78.12364,
01/11/2013,0,80.81,79.961,80.96659932,78.95540068,83.78484,78.12364,
04/11/2013,0,80.64,79.9917,81.0399477,78.9434523,83.78484,78.12364,
05/11/2013,0,80.787,80.02445,81.12767101,78.92122899,83.78484,78.12364,
06/11/2013,0,80.559,80.0291,81.14048003,78.91771997,83.78484,78.12364,
07/11/2013,0,80.854,80.04595,81.19595547,78.89594453,83.78484,78.12364,
08/11/2013,2,81.387,80.0927,81.37351148,78.81188852,83.01474,78.12364,
11/11/2013,0,81.2,80.13715,81.50399546,78.77030454,83.01474,78.12364,
12/11/2013,0,81.252,80.1717,81.61258169,78.73081831,83.01474,78.12364,
13/11/2013,0,80.983,80.1927,81.66762184,78.71777816,83.01474,78.12364,
14/11/2013,0,81.086,80.2611,81.76815314,78.75404686,83.01474,78.12364,
15/11/2013,0,80.898,80.31965,81.83013751,78.80916249,83.01474,78.12364,
18/11/2013,0,80.826,80.3734,81.87560563,78.87119437,83.01474,78.12364,
19/11/2013,0,80.744,80.4461,81.87024829,79.02195171,83.01474,78.12364,
20/11/2013,0,81.172,80.53825,81.89841012,79.17808988,83.01474,78.12364,
21/11/2013,0,81.117,80.63185,81.87582866,79.38787134,83.01474,78.12364,
22/11/2013,0,80.742,80.70665,81.77595506,79.63734494,83.01474,78.12364,
25/11/2013,0,80.963,80.7895,81.64783315,79.93116685,83.01474,78.12364,
26/11/2013,-2,80.638,80.8379,81.53165785,80.14414215,83.01474,78.12364,
27/11/2013,0,80.747,80.8834,81.40714742,80.35965258,83.01474,78.12364,
28/11/2013,0,80.747,80.9076,81.35336963,80.46183037,83.01474,78.12364,
29/11/2013,0,80.657,80.89995,81.35725886,80.44264114,83.01474,78.12364,
02/12/2013,0,80.942,80.91505,81.35670393,80.47339607,83.01474,78.12364,
03/12/2013,0,80.618,80.9066,81.36391932,80.44928068,83.01474,78.12364,
04/12/2013,0,80.628,80.91005,81.35776843,80.46233157,83.01474,78.12364,
05/12/2013,1,80.241,80.8794,81.41380748,80.34499252,83.01474,78.63618,
06/12/2013,0,80.315,80.8258,81.36084901,80.29075099,83.01474,78.63618,
09/12/2013,0,80.14,80.7728,81.35683822,80.18876178,83.01474,78.63618,
10/12/2013,0,79.964,80.7084,81.34825636,80.06854364,83.01474,78.63618,
11/12/2013,0,79.89,80.65375,81.37232105,79.93517895,83.01474,78.63618,
12/12/2013,0,80.208,80.60985,81.32469691,79.89500309,83.01474,78.63618,
13/12/2013,0,80.22,80.57595,81.29719877,79.85470123,83.01474,78.63618,
16/12/2013,0,80.045,80.5369,81.28387842,79.78992158,83.01474,78.63618,
18/12/2013,0,80.248,80.5121,81.26285373,79.76134627,83.01474,78.63618,
19/12/2013,-1,80.788,80.4929,81.19310508,79.79269492,83.01474,78.63618,
20/12/2013,0,80.75,80.47455,81.12590259,79.82319741,83.01474,78.63618,
23/12/2013,0,80.617,80.4683,81.11161675,79.82498325,83.01474,78.63618,
24/12/2013,0,80.674,80.45385,81.064209,79.843491,83.01474,78.63618,
26/12/2013,0,80.653,80.4546,81.06589842,79.84330158,83.01474,78.63618,
27/12/2013,0,80.538,80.44415,81.04209691,79.84620309,83.01474,78.63618,
30/12/2013,0,80.122,80.4129,81.00959654,79.81620346,83.01474,78.63618,
31/12/2013,0,80.189,80.3895,80.98276706,79.79623294,83.01474,78.63618,
02/01/2014,0,80.788,80.3818,80.9496361,79.8139639,83.01474,78.63618,
03/01/2014,0,80.955,80.39865,81.01172072,79.78557928,83.01474,78.63618,
06/01/2014,0,80.806,80.40755,81.03858517,79.77651483,83.01474,78.63618,
07/01/2014,0,80.98,80.4445,81.11735675,79.77164325,83.01474,78.63618,
08/01/2014,0,81.162,80.48685,81.22520582,79.74849418,83.01474,78.63618,
09/01/2014,0,81.135,80.5366,81.30811005,79.76508995,83.01474,78.63618,
10/01/2014,0,80.754,80.5761,81.30607614,79.84612386,83.01474,78.63618,
13/01/2014,0,80.611,80.61215,81.2707574,79.9535426,83.01474,78.63618,
14/01/2014,0,80.756,80.63955,81.27376746,80.00533254,83.01474,78.63618,
15/01/2014,0,81.144,80.68575,81.32558088,80.04591912,83.01474,78.63618,
16/01/2014,0,81.021,80.73455,81.3178374,80.1512626,83.01474,78.63618,
17/01/2014,0,81.362,80.79025,81.38958859,80.19091141,83.01474,78.63618,
20/01/2014,0,81.362,80.81895,81.46801902,80.16988098,83.01474,78.63618,
21/01/2014,0,81.226,80.84275,81.51447312,80.17102688,83.01474,78.63618,
22/01/2014,0,81.305,80.87715,81.56926336,80.18503664,83.01474,78.63618,
23/01/2014,0,80.525,80.8697,81.57350881,80.16589119,83.01474,78.63618,
24/01/2014,0,80.541,80.8641,81.57644708,80.15175292,83.01474,78.63618,
27/01/2014,0,80.612,80.8678,81.57407632,80.16152368,83.01474,78.63618,
28/01/2014,0,80.657,80.89455,81.52193169,80.26716831,83.01474,78.63618,
29/01/2014,0,80.581,80.91415,81.47287508,80.35542492,83.01474,78.63618,
30/01/2014,0,81.193,80.9344,81.50264481,80.36615519,83.01474,78.63618,
31/01/2014,0,81.403,80.9568,81.56072668,80.35287332,83.01474,78.63618,
03/02/2014,0,81.11,80.972,81.57528202,80.36871798,83.01474,78.63618,
04/02/2014,0,81.224,80.9842,81.5974225,80.3709775,83.01474,78.63618,
05/02/2014,0,81.129,80.98255,81.59402509,80.37107491,83.01474,78.63618,
06/02/2014,0,81.002,80.9759,81.5834791,80.3683209,83.01474,78.63618,
07/02/2014,0,80.758,80.9761,81.58338935,80.36881065,83.01474,78.63618,
10/02/2014,0,80.727,80.9819,81.57722878,80.38657122,83.01474,78.63618,
11/02/2014,0,80.704,80.9793,81.57899062,80.37960938,83.01474,78.63618,
12/02/2014,0,80.741,80.95915,81.56242184,80.35587816,83.01474,78.63618,
13/02/2014,0,80.378,80.927,81.58013429,80.27386571,83.01474,78.63618,
14/02/2014,0,80.179,80.86785,81.56544968,80.17025032,83.01474,78.63618,
17/02/2014,0,80.179,80.8087,81.52891972,80.08848028,83.01474,78.63618,
18/02/2014,0,80.046,80.7497,81.51540676,79.98399324,83.01474,78.63618,
19/02/2014,0,80.186,80.69375,81.452476,79.935024,83.01474,78.63618,
20/02/2014,0,80.316,80.6833,81.45665118,79.90994882,83.01474,78.63618,
21/02/2014,0,80.27,80.66975,81.46186814,79.87763186,83.01474,78.63618,
24/02/2014,0,80.225,80.6504,81.46578148,79.83501852,83.01474,78.63618,
25/02/2014,0,80.165,80.6258,81.46814212,79.78345788,83.01474,78.63618,
26/02/2014,0,80.463,80.6199,81.46506292,79.77473708,83.01474,78.63618,
27/02/2014,0,80.306,80.57555,81.38823111,79.76286889,83.01474,78.63618,
28/02/2014,0,79.72,80.4914,81.29238949,79.69041051,83.01474,78.63618,
03/03/2014,0,80.09,80.4404,81.2064753,79.6743247,83.01474,78.63618,
04/03/2014,0,80.183,80.38835,81.0713432,79.7053568,83.01474,78.63618,
05/03/2014,0,80.117,80.33775,80.93879239,79.73670761,83.01474,78.63618,
06/03/2014,1,79.665,80.2709,80.85881935,79.68298065,83.01474,78.0717,
07/03/2014,0,79.722,80.2191,80.80877886,79.62942114,83.01474,78.0717,
10/03/2014,0,79.769,80.1712,80.74344911,79.59895089,83.01474,78.0717,
11/03/2014,0,79.735,80.12275,80.6698865,79.5756135,83.01474,78.0717,
12/03/2014,0,79.612,80.0663,80.57848985,79.55411015,83.01474,78.0717,
13/03/2014,0,79.626,80.0287,80.55408066,79.50331934,83.01474,78.0717,
14/03/2014,0,79.438,79.99165,80.57113366,79.41216634,83.01474,78.0717,
17/03/2014,0,79.311,79.94825,80.59160367,79.30489633,83.01474,78.0717,
18/03/2014,0,79.544,79.92315,80.5880985,79.2582015,83.01474,78.0717,
19/03/2014,-1,80.133,79.9205,80.58164885,79.25935115,83.01474,78.0717,
20/03/2014,0,80.353,79.92235,80.58810619,79.25659381,83.01474,78.0717,
21/03/2014,0,80.261,79.9219,80.58672717,79.25707283,83.01474,78.0717,
24/03/2014,0,80.079,79.9146,80.56908007,79.26011993,83.01474,78.0717,
25/03/2014,0,80.088,79.91075,80.56017925,79.26132075,83.01474,78.0717,
26/03/2014,0,80.169,79.89605,80.50698092,79.28511908,83.01474,78.0717,
27/03/2014,0,80.252,79.89335,80.49744909,79.28925091,83.01474,78.0717,
28/03/2014,0,80.335,79.9241,80.55191714,79.29628286,83.01474,78.0717,
31/03/2014,0,80.254,79.9323,80.5727277,79.2918723,83.01474,78.0717,
01/04/2014,0,80.249,79.9356,80.58181495,79.28938505,83.01474,78.0717,
02/04/2014,0,80.372,79.94835,80.61801507,79.27868493,83.01474,78.0717,
03/04/2014,0,80.64,79.9971,80.71721357,79.27698643,83.01474,78.0717,
04/04/2014,0,80.571,80.03955,80.78927781,79.28982219,83.01474,78.0717,
07/04/2014,0,80.355,80.06885,80.81979614,79.31790386,83.01474,78.0717,
08/04/2014,0,79.835,80.07385,80.81713064,79.33056936,83.01474,78.0717,
09/04/2014,0,79.553,80.0709,80.82191742,79.31988258,83.01474,78.0717,
10/04/2014,0,79.45,80.0621,80.83749252,79.28670748,83.01474,78.0717,
11/04/2014,0,79.523,80.06635,80.82883732,79.30386268,83.01474,78.0717,
14/04/2014,0,79.805,80.09105,80.78278448,79.39931552,83.01474,78.0717,
15/04/2014,0,79.888,80.10825,80.76071176,79.45578824,83.01474,78.0717,
16/04/2014,0,79.883,80.09575,80.75537592,79.43612408,83.01474,78.0717,
17/04/2014,0,79.903,80.07325,80.72691379,79.41958621,83.01474,78.0717,
21/04/2014,0,80.03,80.0617,80.70982564,79.41357436,83.01474,78.0717,
22/04/2014,0,79.995,80.0575,80.70621118,79.40878882,83.01474,78.0717,
23/04/2014,0,79.935,80.04985,80.70054756,79.39915244,83.01474,78.0717,
24/04/2014,0,79.877,80.03525,80.68769981,79.38280019,83.01474,78.0717,
25/04/2014,0,79.818,80.01355,80.66458809,79.36251191,83.01474,78.0717,
28/04/2014,0,79.762,79.9849,80.62720582,79.34259418,83.01474,78.0717,
29/04/2014,0,79.881,79.96625,80.59778903,79.33471097,83.01474,78.0717,
30/04/2014,0,79.532,79.9304,80.57493531,79.28586469,83.01474,78.0717,
01/05/2014,0,79.579,79.89075,80.51910623,79.26239377,83.01474,78.0717,
02/05/2014,0,79.563,79.8369,80.37767829,79.29612171,83.01474,78.0717,
05/05/2014,0,79.53,79.78485,80.22378201,79.34591799,83.01474,78.0717,
06/05/2014,1,79.126,79.7234,80.16989676,79.27690324,83.01474,77.54348,
07/05/2014,0,79.243,79.6938,80.18320846,79.20439154,83.01474,77.54348,
08/05/2014,0,79.402,79.68625,80.18860162,79.18389838,83.01474,77.54348,
09/05/2014,-1,79.961,79.7118,80.21546719,79.20813281,83.01474,77.54348,
12/05/2014,0,79.965,79.7339,80.24126571,79.22653429,83.01474,77.54348,
13/05/2014,0,80.213,79.7543,80.3026171,79.2059829,83.01474,77.54348,
14/05/2014,0,80.135,79.76665,80.3371348,79.1961652,83.01474,77.54348,
15/05/2014,0,80.064,79.7757,80.358882,79.192518,83.01474,77.54348,
16/05/2014,0,80.107,79.7859,80.38456181,79.18723819,83.01474,77.54348,
19/05/2014,0,80.048,79.7868,80.38697917,79.18662083,83.01474,77.54348,
20/05/2014,0,80.093,79.7917,80.40014165,79.18325835,83.01474,77.54348,
21/05/2014,0,80.15,79.80245,80.42799599,79.17690401,83.01474,77.54348,
22/05/2014,0,80.305,79.82385,80.48632695,79.16137305,83.01474,77.54348,
23/05/2014,0,80.45,79.85545,80.57189078,79.13900922,83.01474,77.54348,
26/05/2014,0,80.45,79.88985,80.6497877,79.1299123,83.01474,77.54348,
