Date,Index
20130827,648510.57
20130828,667502.67
20130829,647763.66
20130830,634808.39
20130902,634808.39
20130903,645237.38
20130904,628276.86
20130905,650894.82
20130906,663261.82
20130909,657766.23
20130910,650342.86
20130911,670968.02
20130912,669338.53
20130913,683012.16
20130916,660863.05
20130917,642925.34
20130918,700880.47
20130919,668339.59
20130920,631867.34
20130923,614445.86
20130924,611724.74
20130925,635669.39
20130926,629494.32
20130927,619872.05
20130930,649537.35
20131001,647217.58
20131002,663582.94
20131003,649363.30
20131004,624687.50
20131007,624509.01
20131008,620940.39
20131009,606481.35
20131010,588200.27
20131011,596687.16
20131014,604785.06
20131015,593380.54
20131016,568628.09
20131017,569684.12
20131018,577903.85
20131021,571546.90
20131022,611636.84
20131023,613296.99
20131024,618553.82
20131025,612898.48
20131028,614036.72
20131029,598422.64
20131030,607997.40
20131031,619549.35
20131101,643623.27
20131104,669827.93
20131105,693271.91
20131106,667224.69
20131107,595069.11
20131108,593198.89
20131111,586080.50
20131112,576368.31
20131113,606174.79
20131114,607213.95
20131115,562800.58
20131118,571322.99
20131119,572139.17
20131120,551133.49
20131121,529718.01
20131122,518518.26
20131125,503481.23
20131126,494562.42
20131127,539284.99
20131128,539284.99
20131129,549608.45
20131202,560914.68
20131203,551058.61
20131204,568456.32
20131205,564558.33
20131206,572865.40
20131209,582031.25
20131210,552015.07
20131211,551620.77
20131212,587318.51
20131213,552750.62
20131216,546591.40
20131217,543858.45
20131218,572372.17
20131219,597638.31
20131220,579538.41
20131223,572997.90
20131224,587322.85
20131225,587322.85
20131226,618031.44
20131227,631186.69
20131230,616579.22
20131231,590242.48
20140101,590242.48
20140102,577425.79
20140103,560020.52
20140106,557380.43
20140107,586682.71
20140108,605288.94
20140109,595863.72
20140110,565304.43
20140113,535908.60
20140114,554971.63
20140115,534041.27
20140116,526030.65
20140117,534071.41
20140120,534071.41
20140121,529875.13
20140122,553870.90
20140123,578320.35
20140124,582699.06
20140127,574125.06
20140128,589298.36
20140129,632064.59
20140130,582221.78
20140131,573987.50
20140203,575791.46
20140204,578259.14
20140205,555624.43
20140206,534351.95
20140207,562061.91
20140210,552908.33
20140211,562939.67
20140212,553610.96
20140213,605492.21
20140214,620975.51
20140217,620975.51
20140218,660363.10
20140219,685834.25
20140220,673881.14
20140221,685625.92
20140224,686801.28
20140225,693473.07
20140226,706649.05
20140227,721589.63
20140228,761998.65
20140303,791063.46
20140304,708905.87
20140305,675182.20
20140306,685792.21
20140307,776610.69
20140310,735894.10
20140311,742412.02
20140312,710276.19
20140313,721031.80
20140314,730199.20
20140317,696818.67
20140318,716628.23
20140319,657659.96
20140320,658693.43
20140321,660199.01
20140324,632187.71
20140325,642122.09
20140326,635150.48
20140327,652753.22
20140328,633543.63
20140331,637163.88
20140401,612678.58
20140402,593160.39
20140403,600193.58
20140404,586389.12
20140407,569886.46
20140408,581202.78
20140409,614497.39
20140410,596940.32
20140411,578008.79
20140414,579742.81
20140415,582475.89
20140416,612431.79
20140417,591346.64
20140418,591346.64
20140421,584757.35
20140422,574064.64
20140423,558154.85
20140424,567723.22
20140425,563343.64
20140428,555134.92
20140429,562589.59
20140430,587745.38
20140501,586737.81
20140502,562849.20
20140505,544516.40
20140506,602468.50
20140507,555820.23
20140508,593774.81
20140509,510222.21
20140512,488938.66
20140513,488938.66
20140514,521907.09
20140515,522876.35
20140516,529076.17
20140519,514035.29
20140520,513227.52
20140521,524225.25
20140522,502507.35
20140523,522607.64
20140526,522607.64
20140527,539779.03
20140528,542709.26
20140529,544259.86
20140530,527543.31
20140602,488806.56
20140603,458570.38
20140604,461780.37
20140605,444298.69
20140606,440807.77
20140609,446979.08
20140610,420288.04
20140611,424731.09
20140612,475213.41
20140613,491642.22
20140616,494240.90
20140617,465010.08
20140618,458832.09
20140619,492851.21
20140620,537137.41
20140623,544734.07
20140624,526135.29
20140625,538461.89
20140626,589000.38
20140627,593375.81
20140630,627791.61
20140701,615773.89
20140702,610759.73
20140703,602994.35
20140704,602994.35
20140707,616432.51
20140708,625414.82
20140709,662135.60
20140710,681905.08
20140711,666221.26
20140714,607022.74
20140715,623238.92
20140716,607301.81
20140717,645128.04
20140718,620981.82
20140721,646885.63
20140722,660377.82
20140723,658396.68
20140724,645981.20
20140725,670989.90
20140728,660541.63
20140729,697248.88
20140730,726931.76
20140731,747182.00
20140801,740777.58
20140804,730406.69
20140805,750545.05
20140806,699400.77
20140807,724978.85
20140808,724461.01
20140811,717009.41
20140812,720082.31
20140813,750325.77
20140814,817747.89
20140815,813775.98
20140818,818774.89
20140819,874451.58
20140820,926418.99
20140821,938727.12
20140822,971984.89
20140825,997395.35
20140826,973885.31
20140827,981259.02
20140828,965558.87
20140829,971214.29
20140901,971214.29
20140902,1052102.56
20140903,988375.21
20140904,1041747.47
20140905,1049188.52
20140908,1146163.52
20140909,1195121.08
20140910,1216121.06
20140911,1268066.80
20140912,1315709.89
20140915,1297101.99
20140916,1186477.72
20140917,1229190.92
20140918,1317868.26
20140919,1369453.39
20140922,1390777.74
20140923,1375081.82
20140924,1338936.81
20140925,1347544.26
20140926,1375457.68
20140929,1345197.61
20140930,1457425.52
20141001,1427860.60
20141002,1378905.38
20141003,1533539.77
20141006,1402531.66
20141007,1437795.31
20141008,1477231.99
20141009,1471323.06
20141010,1514411.80
20141013,1510950.29
20141014,1594268.41
20141015,1603606.27
20141016,1569930.53
20141017,1567463.50
20141020,1586049.14
20141021,1524419.80
20141022,1564925.81
20141023,1558889.67
20141024,1555549.19
20141027,1569549.13
20141028,1521790.00
20141029,1497006.56
20141030,1538281.17
20141031,1575859.18
20141103,1643621.13
20141104,1664048.99
20141105,1679025.43
20141106,1762017.26
20141107,1650506.74
20141110,1640367.91
20141111,1608029.23
20141112,1597002.74
20141113,1639893.67
20141114,1562115.86
20141117,1562115.86
20141118,1558545.31
20141119,1577693.15
20141120,1557408.52
20141121,1516915.90
20141124,1550288.05
20141125,1585280.27
20141126,1594112.54
20141127,1594112.54
20141128,1786316.97
20141201,1663061.10
20141202,1705587.95
20141203,1720207.27
20141204,1666635.10
20141205,1719967.43
20141208,1759280.97
20141209,1666793.05
20141210,1728940.62
20141211,1723753.80
20141212,1744192.60
20141215,1822681.26
20141216,1855489.53
20141217,1834283.93
20141218,1835594.14
20141219,1793637.70
20141222,1832841.49
20141223,1811894.73
20141224,1840108.52
20141225,1840108.52
20141226,1888214.22
20141229,1897385.54
20141230,1848866.68
20141231,1898257.84
20150101,1898257.84
20150102,1961713.88
20150105,2038500.97
20150106,2046072.55
20150107,2056010.61
20150108,2027520.18
20150109,2049243.61
20150112,2117746.90
20150113,2209717.62
20150114,2363766.50
20150115,2332024.50
20150116,2286716.59
20150119,2286716.59
20150120,2358258.15
20150121,2339055.20
20150122,2377816.68
20150123,2462059.33
20150126,2386438.94
20150127,2421553.68
20150128,2420861.81
20150129,2424666.02
20150130,2400765.74
20150202,2372642.48
20150203,2236046.07
20150204,2268309.02
20150205,2243033.57
20150206,2224448.44
20150209,2215550.64
20150210,2258279.12
20150211,2263118.29
20150212,2204277.22
20150213,2194830.31
20150216,2194830.31
20150217,2219914.09
20150218,2247504.45
20150219,2230808.70
20150220,2253754.16
20150223,2259549.53
20150224,2261809.08
20150225,2274733.70
20150226,2264659.88
20150227,2261101.13
20150302,2264977.30
20150303,2191203.76
20150304,2177430.48
20150305,2179296.85
20150306,2235958.56
20150309,2205932.84
20150310,2246900.16
20150311,2281245.63
20150312,2260388.53
20150313,2279117.46
20150316,2281722.17
20150317,2308776.88
20150318,2301850.54
20150319,2254169.35
20150320,2186222.25
20150323,2168107.84
20150324,2162532.70
20150325,2137818.04
20150326,2100253.53
20150327,2126656.71
20150330,2119365.32
20150331,2112704.46
20150401,2035138.02
20150402,2036882.43
20150403,2036882.43
20150406,1998181.66
20150407,1957076.21
20150408,1980840.70
20150409,1997253.38
20150410,1983272.61
20150413,1993755.62
20150414,1917708.09
20150415,1844835.18
20150416,1830867.14
20150417,1815174.00
20150420,1803505.02
20150421,1807884.96
20150422,1786448.61
20150423,1749188.40
20150424,1730447.09
20150427,1709928.93
20150428,1694783.85
20150429,1734490.21
20150430,1701039.33
20150501,1711731.58
20150504,1707085.45
20150505,1692453.29
20150506,1652801.53
20150507,1643593.06
20150508,1655098.21
20150511,1644221.85
20150512,1653382.52
20150513,1662358.02
20150514,1672569.65
20150515,1662534.23
20150518,1640683.78
20150519,1663653.35
20150520,1692410.79
20150521,1690960.15
20150522,1790243.67
20150525,1790243.67
20150526,1878988.61
20150527,1903952.31
20150528,1908304.20
20150529,1878043.95
20150601,1930092.60
20150602,1874119.91
20150603,1891790.19
20150604,1891249.67
20150605,1932586.99
20150608,1892278.75
20150609,1866057.17
20150610,1798345.95
20150611,1840478.63
20150612,1839164.00
20150615,1848359.82
20150616,1852320.59
20150617,1858406.79
20150618,1845663.43
20150619,1853309.75
20150622,1833982.37
20150623,1829266.42
20150624,1821165.38
20150625,1840938.04
20150626,1850142.73
20150629,1837984.64
20150630,1899688.41
20150701,1873364.16
20150702,1866138.33
20150703,1866138.33
20150706,1858673.77
20150707,1892926.48
20150708,1847496.24
20150709,1870194.05
20150710,1879010.68
20150713,1889747.89
20150714,1893527.38
20150715,1912462.66
20150716,1921751.76
20150717,1969246.48
20150720,2092746.37
20150721,2113972.80
20150722,2162594.17
20150723,2150854.37
20150724,2176050.10
20150727,2152735.27
20150728,2114293.57
20150729,2111575.19
20150730,2104938.82
20150731,2012321.51
20150803,2021520.69
20150804,2013723.40
20150805,2009408.28
20150806,1941662.51
20150807,1882580.49
20150810,1830944.00
20150811,1887441.70
20150812,1663375.41
20150813,1643414.90
20150814,1647406.05
20150817,1635403.52
20150818,1641945.14
20150819,1602069.33
20150820,1554007.25
20150821,1602403.47
20150824,1907317.96
20150825,1756639.84
20150826,1743088.62
20150827,1672120.01
20150828,1640588.61
20150831,1646447.85
20150901,1691372.36
20150902,1675666.76
20150903,1669203.47
20150904,1705449.03
20150907,1705449.03
20150908,1671827.32
20150909,1657497.38
20150910,1650630.60
20150911,1649215.77
20150914,1659817.88
20150915,1651993.02
20150916,1633821.10
20150917,1672099.19
20150918,1706018.92
20150921,1659956.41
20150922,1739634.31
20150923,1732178.74
20150924,1674274.48
20150925,1620697.69
20150928,1623012.98
20150929,1648517.47
20150930,1714929.17
20151001,1779116.52
20151002,1756750.48
20151005,1669916.82
20151006,1651547.73
20151007,1649660.25
20151008,1643768.60
20151009,1635549.76
20151012,1623166.31
20151013,1612036.03
20151014,1660857.69
20151015,1662281.28
20151016,1619061.97
20151019,1600558.41
20151020,1573577.56
20151021,1600328.38
20151022,1603300.42
20151023,1680258.84
20151026,1724905.72
20151027,1684493.64
20151028,1709520.41
20151029,1714648.97
20151030,1700931.77
20151102,1715511.19
20151103,1710119.58
20151104,1692774.08
20151105,1692048.61
20151106,1709694.26
20151109,1723371.81
20151110,1750207.18
20151111,1746456.73
20151112,1759430.41
20151113,1776522.02
20151116,1780075.06
20151117,1811862.12
20151118,1855346.81
20151119,1783253.33
20151120,1797519.36
20151123,1803425.49
20151124,1759885.65
20151125,1783266.99
20151126,1783266.99
20151127,1824027.38
20151130,1812562.06
20151201,1830946.62
20151202,1879074.36
20151203,1735190.95
20151204,1725275.57
20151207,1784427.88
20151208,1833627.11
20151209,1801407.66
20151210,1809900.01
20151211,1867816.81
20151214,1902771.67
20151215,1905761.74
20151216,1895960.68
20151217,1992925.52
20151218,1923173.13
20151221,1870148.50
20151222,1894460.43
20151223,1874433.28
20151224,1855153.39
20151225,1855153.39
20151228,1858598.67
20151229,1807088.94
20151230,1850975.39
20151231,1838282.98
20160101,1838282.98
20160104,1860867.60
20160105,1857411.71
20160106,1861126.53
20160107,1856606.65
20160108,1812843.78
20160111,1862308.52
20160112,1802182.56
20160113,1811193.47
20160114,1831892.82
20160115,1883970.92
20160118,1883970.92
20160119,1857326.19
20160120,1849896.88
20160121,1757930.58
20160122,1668527.25
20160125,1669003.98
20160126,1642061.48
20160127,1608047.35
20160128,1545563.23
20160129,1432516.32
20160201,1374397.08
20160202,1358493.35
20160203,1340638.86
20160204,1341979.50
20160205,1351181.65
20160208,1382837.90
20160209,1436768.58
20160210,1426505.95
20160211,1527584.08
20160212,1517545.67
20160215,1517545.67
20160216,1426926.52
20160217,1432634.22
20160218,1441434.69
20160219,1450701.06
20160222,1465622.55
20160223,1483838.15
20160224,1529837.13
20160225,1503392.80
20160226,1518641.50
20160229,1577000.72
20160301,1635124.46
20160302,1602889.15
20160303,1516791.11
20160304,1435751.13
20160307,1401908.42
20160308,1410319.87
20160309,1401857.95
20160310,1394448.13
20160311,1398631.48
20160314,1366662.76
20160315,1332300.95
20160316,1356663.02
20160317,1422364.28
20160318,1460361.72
20160321,1402990.37
20160322,1456704.86
20160323,1385534.42
20160324,1372074.94
20160325,1372074.94
20160328,1361490.36
20160329,1397278.11
20160330,1352165.99
20160331,1336133.16
20160401,1315709.41
20160404,1284320.35
20160405,1276981.37
20160406,1288656.63
20160407,1305961.45
20160408,1297006.29
20160411,1353703.99
20160412,1339973.56
20160413,1312408.39
20160414,1284097.87
20160415,1296938.85
20160418,1253769.31
20160419,1316995.11
20160420,1367229.06
20160421,1347892.54
20160422,1231588.67
20160425,1256748.26
20160426,1272367.85
20160427,1280729.12
20160428,1284022.43
20160429,1307868.56
20160502,1329541.81
20160503,1297822.74
20160504,1281692.66
20160505,1251115.13
20160506,1287933.66
20160509,1250767.58
20160510,1284716.98
20160511,1290039.38
20160512,1273268.87
20160513,1262900.82
20160516,1267230.77
20160517,1273385.89
20160518,1253011.72
20160519,1203070.25
20160520,1203585.85
20160523,1192581.64
20160524,1179633.61
20160525,1196822.55
20160526,1194941.83
20160527,1197161.01
20160530,1197161.01
20160531,1179716.66
20160601,1185783.78
20160602,1202554.15
20160603,1245674.31
20160606,1257419.23
20160607,1287956.56
20160608,1379769.46
20160609,1334828.40
20160610,1352562.55
20160613,1331694.44
20160614,1319899.43
20160615,1288221.85
20160616,1316010.63
20160617,1338382.81
20160620,1300525.70
20160621,1265039.93
20160622,1258895.45
20160623,1278318.41
20160624,1235951.28
20160627,1247251.41
20160628,1293934.25
20160629,1328315.93
20160630,1317499.64
20160701,1373399.27
20160704,1373399.27
20160705,1368886.67
20160706,1372015.55
20160707,1343399.23
20160708,1357025.14
20160711,1419642.15
20160712,1419236.54
20160713,1454717.45
20160714,1478200.75
20160715,1445680.33
20160718,1450223.90
20160719,1438622.11
20160720,1438005.56
20160721,1424652.65
20160722,1344668.58
20160725,1322385.50
20160726,1358467.73
20160727,1358273.66
20160728,1370886.21
20160729,1418867.22
20160801,1402246.21
20160802,1398440.11
20160803,1370870.86
20160804,1384775.41
20160805,1349364.72
20160808,1339340.87
20160809,1325947.46
20160810,1307573.62
20160811,1314858.67
20160812,1300958.74
20160815,1295011.50
20160816,1292051.47
20160817,1286144.95
20160818,1283572.66
20160819,1268536.52
20160822,1268174.09
20160823,1284660.35
20160824,1279888.75
20160825,1291773.43
20160826,1340307.21
20160829,1368453.66
20160830,1394845.26
20160831,1415369.42
20160901,1391510.33
20160902,1362884.98
20160905,1362884.98
20160906,1356654.65
20160907,1345413.79
20160908,1328500.02
20160909,1307054.23
20160912,1289502.36
20160913,1290423.44
20160914,1296322.51
20160915,1295211.38
20160916,1293546.11
20160919,1300013.84
20160920,1339942.84
20160921,1331711.76
20160922,1304316.54
20160923,1258292.80
20160926,1294603.54
20160927,1254655.77
20160928,1230996.55
20160929,1219038.30
20160930,1221302.23
20161003,1204552.94
20161004,1252907.13
20161005,1238409.21
20161006,1257339.18
20161007,1316972.98
20161010,1367206.09
20161011,1326971.17
20161012,1295313.43
20161013,1301234.86
20161014,1262011.92
20161017,1244524.05
20161018,1250568.88
20161019,1197866.33
20161020,1177673.73
20161021,1164382.84
20161024,1191995.35
20161025,1148742.94
20161026,1169748.53
20161027,1203838.34
20161028,1197647.17
20161031,1173352.05
20161101,1138821.97
20161102,1146631.04
20161103,1206583.46
20161104,1251571.78
20161107,1313435.19
20161108,1338953.36
20161109,1464814.98
20161110,1495576.09
20161111,1506472.43
20161114,1507978.90
20161115,1503454.97
20161116,1471667.63
20161117,1489958.36
20161118,1440576.88
20161121,1435637.76
20161122,1450199.23
20161123,1466980.11
20161124,1466980.11
20161125,1498205.83
20161128,1479799.30
20161129,1455911.11
20161130,1492724.86
20161201,1541558.29
20161202,1486943.08
20161205,1508185.12
20161206,1521112.42
20161207,1515462.58
20161208,1485369.82
20161209,1501496.69
20161212,1453877.80
20161213,1442869.87
20161214,1416485.96
20161215,1433079.08
20161216,1427346.77
20161219,1394313.88
20161220,1393317.95
20161221,1386152.31
20161222,1418627.88
20161223,1441933.91
20161226,1441933.91
20161227,1398881.88
20161228,1410072.94
20161229,1374015.36
20161230,1347909.06
20170102,1347909.06
20170103,1327882.99
20170104,1283873.15
20170105,1242422.39
20170106,1259638.81
20170109,1233006.45
20170110,1241637.50
20170111,1203856.24
20170112,1182874.75
20170113,1186423.37
20170116,1186423.37
20170117,1177609.94
20170118,1146992.08
20170119,1148466.79
20170120,1148466.79
20170123,1156998.25
20170124,1157659.39
20170125,1164109.21
20170126,1161282.09
20170127,1175881.06
20170130,1175209.13
20170131,1175880.68
20170201,1172185.05
20170202,1166324.13
20170203,1165157.81
20170206,1157334.60
20170207,1149233.26
20170208,1151203.37
20170209,1147420.85
20170210,1163484.74
20170213,1179441.10
20170214,1160233.06
20170215,1152111.43
20170216,1143223.71
20170217,1130811.57
20170220,1130811.57
20170221,1116111.02
20170222,1088048.80
20170223,1052454.06
20170224,1064181.41
20170227,1056884.16
20170228,1047070.24
20170301,1010422.78
20170302,1041745.89
20170303,1030584.32
20170306,1040595.71
20170307,1045798.69
20170308,1155308.76
20170309,1227763.12
20170310,1233200.36
20170313,1230910.13
20170314,1269068.34
20170315,1163554.37
20170316,1155575.71
20170317,1150128.00
20170320,1146513.31
20170321,1140289.38
20170322,1148760.10
20170323,1177315.00
20170324,1206916.06
20170327,1206743.64
20170328,1178816.15
20170329,1146988.11
20170330,1144366.43
20170331,1144693.39
20170403,1178870.66
20170404,1157145.76
20170405,1115653.82
20170406,1124738.43
20170407,1072679.11
20170410,1053370.88
20170411,1103932.68
20170412,1104405.80
20170413,1136591.34
20170414,1136591.34
20170417,1106065.74
20170418,1141143.83
20170419,1122233.44
20170420,1159427.47
20170421,1197026.04
20170424,1188133.85
20170425,1180495.85
20170426,1225523.33
20170427,1234977.37
20170428,1228626.06
20170501,1129107.35
20170502,1171368.22
20170503,1141749.34
20170504,1229174.72
20170505,1161570.11
20170508,1142155.29
20170509,1192246.96
20170510,1125481.13
20170511,1122747.82
20170512,1102217.57
20170515,1060805.68
20170516,1054743.94
20170517,1033498.38
20170518,1063912.76
20170519,978951.73
20170522,961330.60
20170523,951579.96
20170524,951579.96
20170525,960280.12
20170526,929688.34
20170529,929688.34
20170530,935133.65
20170531,978283.39
20170601,981497.75
20170602,1022159.80
20170605,974702.38
20170606,1002829.51
20170607,1038358.33
20170608,992077.21
20170609,937229.52
20170612,868677.87
20170613,855647.70
20170614,936078.59
20170615,863465.63
20170616,890356.42
20170619,901167.89
20170620,976994.73
20170621,1015516.24
20170622,1098498.42
20170623,1018308.04
20170626,982085.37
20170627,939434.80
20170628,955807.81
20170629,951165.31
20170630,994918.92
20170703,1047081.10
20170704,1047081.10
20170705,1082532.27
20170706,1046344.76
20170707,1142010.57
20170710,1135321.65
20170711,1095261.01
20170712,1096199.81
20170713,1037005.02
20170714,982932.62
20170717,956253.02
20170718,910899.30
20170719,895283.88
20170720,902062.46
20170721,927706.81
20170724,949839.24
20170725,982947.93
20170726,991794.46
20170727,960340.40
20170728,1007534.28
20170731,1039199.64
20170801,1010695.88
20170802,1007663.79
20170803,964334.25
20170804,924934.30
20170807,915684.96
20170808,915292.53
20170809,897378.94
20170810,875200.86
20170811,896080.66
20170814,857805.21
20170815,791018.95
20170816,831360.91
20170817,846444.18
20170818,862647.54
20170821,880023.72
20170822,866697.65
20170823,884155.42
20170824,886555.27
20170825,897067.28
20170828,933718.88
20170829,916645.17
20170830,881943.60
20170831,916717.38
20170901,939373.39
20170904,939373.39
20170905,1019220.13
20170906,1020239.35
20170907,1075769.52
20170908,1063475.01
20170911,959406.39
20170912,917192.50
20170913,835300.32
20170914,920500.95
20170915,985067.52
20170918,893174.79
20170919,895981.91
20170920,870894.42
20170921,860568.10
20170922,859830.47
20170925,844967.68
20170926,818532.27
20170927,781581.38
20170928,793751.72
20170929,772547.21
20171002,730057.11
20171003,730891.46
20171004,711157.39
20171005,689619.48
20171006,688338.76
20171009,678308.68
20171010,657281.11
20171011,666670.84
20171012,660575.57
20171013,657838.90
20171016,636318.17
20171017,609229.19
20171018,626113.55
20171019,570121.11
20171020,575170.75
20171023,572212.73
20171024,572049.24
20171025,559627.60
20171026,567462.39
20171027,564219.74
20171030,537943.22
20171031,572678.99
20171101,571697.25
20171102,543275.73
20171103,555848.68
20171106,551878.34
20171107,553297.45
20171108,537647.04
20171109,515065.86
20171110,494021.74
20171113,489787.27
20171114,471595.17
20171115,452461.88
20171116,454530.28
20171117,477516.52
20171120,464964.66
20171121,463370.50
20171122,507986.46
20171123,507986.46
20171124,545287.18
20171127,506493.89
20171128,451792.55
20171129,421586.99
20171130,438209.56
20171201,423060.03
20171204,397192.93
20171205,409335.69
20171206,372261.57
20171207,416613.88
20171208,410543.22
20171211,415704.33
20171212,432570.05
20171213,428244.35
20171214,451124.83
20171215,454991.62
20171218,430422.07
20171219,431405.89
20171220,443115.48
20171221,481603.23
20171222,478576.01
20171225,478576.01
20171226,484592.39
20171227,475731.27
20171228,477226.43
20171229,489634.32
20180101,489634.32
20180102,486136.93
20180103,483914.59
20180104,519171.22
20180105,500332.72
20180108,503763.58
20180109,500884.93
20180110,532512.23
20180111,568418.77
20180112,626559.89
20180115,626559.89
20180116,663616.43
20180117,673665.48
20180118,677515.00
20180119,687000.21
20180122,712517.36
20180123,744071.70
20180124,887358.65
20180125,855667.27
20180126,853955.94
20180129,788079.33
20180130,795509.80
20180131,795964.37
20180201,832578.73
20180202,783337.65
20180205,731189.74
20180206,696719.37
20180207,688557.80
20180208,725543.19
20180209,705227.98
20180212,712280.26
20180213,739143.40
20180214,815380.76
20180215,844268.54
20180216,848610.49
20180219,848610.49
20180220,792844.66
20180221,806436.28
20180222,807357.92
20180223,793978.85
20180226,779006.68
20180227,777226.09
20180228,756796.15
20180301,720902.39
20180302,765186.39
20180305,785299.86
20180306,770266.98
20180307,780390.49
20180308,769465.02
20180309,752316.94
20180312,753176.73
20180313,719821.76
20180314,724140.70
20180315,733037.28
20180316,750839.62
20180319,714370.26
20180320,717431.85
20180321,748178.93
20180322,729795.10
20180323,805068.26
20180326,785286.58
20180327,718200.67
20180328,680238.63
20180329,657693.58
20180330,657693.58
20180402,661076.00
20180403,638221.66
20180404,630015.96
20180405,612195.50
20180406,615518.85
20180409,609187.80
20180410,620153.18
20180411,617141.01
20180412,613967.14
20180413,616598.43
20180416,641967.05
20180417,642884.14
20180418,630210.14
20180419,643354.53
20180420,641148.74
20180423,645728.37
20180424,637426.15
20180425,681863.86
20180426,663161.31
20180427,599308.35
20180430,589548.18
20180501,603360.46
20180502,596637.30
20180503,583340.81
20180504,590007.56
20180507,592536.16
20180508,577807.41
20180509,584741.10
20180510,562688.00
20180511,555614.21
20180514,569901.43
20180515,624774.80
20180516,621561.67
20180517,631684.25
20180518,608221.69
20180521,599706.59
20180522,614956.27
20180523,584032.75
20180524,564509.37
20180525,557896.55
20180528,557896.55
20180529,529842.32
20180530,520002.39
20180531,537831.05
20180601,530916.08
20180604,513926.76
20180605,495865.91
20180606,496290.94
20180607,498701.49
20180608,482315.59
20180611,492237.51
20180612,499128.83
20180613,506829.68
20180614,502919.85
20180615,529502.75
20180618,505145.63
20180619,504135.34
20180620,512489.58
20180621,519810.86
20180622,514018.68
20180625,519012.00
20180626,525240.15
20180627,558255.24
20180628,558733.75
20180629,546920.52
20180702,587861.43
20180703,579799.33
20180704,579799.33
20180705,606635.75
20180706,564171.25
20180709,553693.78
20180710,571728.38
20180711,646216.42
20180712,667633.88
20180713,703686.11
20180716,675940.77
20180717,741024.21
20180718,761561.17
20180719,749811.37
20180720,656406.30
20180723,686225.90
20180724,659168.99
20180725,615098.83
20180726,649895.85
20180727,627799.39
20180730,627620.02
20180731,626544.10
20180801,654649.08
20180802,685885.19
20180803,660997.36
20180806,679127.57
20180807,690381.69
20180808,699060.77
20180809,706850.31
20180810,733508.66
20180813,767669.21
20180814,784557.93
20180815,829613.97
20180816,811362.46
20180817,812057.92
20180820,810201.78
20180821,802099.77
20180822,825475.25
20180823,867928.26
20180824,817340.44
20180827,787215.61
20180828,799361.22
20180829,833847.95
20180830,818600.44
20180831,803865.63
20180903,803865.63
20180904,819942.95
20180905,784568.26
20180906,756547.97
20180907,768004.27
20180910,760104.79
20180911,785731.18
20180912,758118.35
20180913,737324.24
20180914,765553.23
20180917,759428.80
20180918,806730.37
20180919,825861.40
20180920,796130.39
20180921,799997.31
20180924,851654.28
20180925,899590.25
20180926,814771.74
20180927,882514.19
20180928,855786.62
20181001,981709.51
20181002,941599.66
20181003,1102747.72
20181004,1030596.51
20181005,1023824.02
20181008,1060681.68
20181009,1052499.28
20181010,1029645.01
20181011,873138.97
20181012,844949.05
20181015,882368.23
20181016,885141.38
20181017,914730.39
20181018,855403.59
20181019,892063.75
20181022,854851.95
20181023,847524.64
20181024,827184.05
20181025,863107.47
20181026,785674.40
20181029,759410.43
20181030,796947.00
20181031,834289.66
20181101,785900.86
20181102,815091.47
20181105,889148.35
20181106,897277.70
20181107,901379.55
20181108,935631.97
20181109,961295.02
20181112,978598.33
20181113,1076178.56
20181114,1151818.54
20181115,1072178.51
20181116,1051041.28
20181119,1073863.89
20181120,1110988.90
20181121,1063375.09
20181122,1063375.09
20181123,1057298.66
20181126,1077840.46
20181127,1098781.36
20181128,1112594.62
20181129,1103058.09
20181130,1121022.18
20181203,1067533.41
20181204,1092849.20
20181205,1104714.42
20181206,1138802.75
20181207,1120907.28
20181210,1165743.57
20181211,1123443.73
20181212,1071123.35
20181213,1066532.82
20181214,1055562.77
20181217,1067626.34
20181218,1146325.66
20181219,1139447.70
20181220,1161911.10
20181221,1178509.83
20181224,1275821.07
20181225,1275821.07
20181226,1178494.15
20181227,1278497.80
20181228,1264616.96
20181231,1323873.30
20190101,1323873.30
20190102,1356024.51
20190103,1489302.35
20190104,1294416.50
20190107,1212683.34
20190108,1181153.57
20190109,1150443.58
20190110,1132365.18
20190111,1153718.35
20190114,1162618.47
20190115,1141026.98
20190116,1122118.53
20190117,1098393.74
20190118,1056654.78
20190121,1056654.78
20190122,1082316.40
20190123,1069328.60
20190124,1069634.12
20190125,1049463.88
20190128,1073751.47
20190129,1082034.70
20190130,1067504.52
20190131,1075739.55
20190201,1011809.89
20190204,995331.84
20190205,1002725.73
20190206,1001006.78
20190207,997002.75
20190208,1004693.91
20190211,998952.80
20190212,966700.90
20190213,961176.89
20190214,970514.04
20190215,979941.89
20190218,979941.89
20190219,1063376.94
20190220,1105608.20
20190221,1027899.74
20190222,1032598.71
20190225,1102520.39
20190226,1113545.60
20190227,1079821.07
20190228,1100183.41
20190301,1093582.31
20190304,1068898.60
20190305,1034083.04
20190306,1114741.52
20190307,1178441.04
20190308,1195949.30
20190311,1248571.07
20190312,1137626.61
20190313,1144452.37
20190314,1131699.90
20190315,1079641.71
20190318,1103702.30
20190319,1093611.30
20190320,1117670.75
20190321,1080627.95
20190322,1107798.02
20190325,1093554.91
20190326,1087930.91
20190327,1129272.28
20190328,1122174.00
20190329,1168984.69
20190401,1058766.13
20190402,1059068.64
20190403,1045452.04
