,Date,Date2,Settle,Open,High,Low,Change %,MA,STD,Upper Band,Lower Band,Short Position Stop,Long Position Stop,Short Position Stop Clone,Long Position Stop Clone
1442,12/07/2018,"Jul 12, 2018",1.1672,1.1674,1.1697,1.1648,-0.02%,1.1652299999999998,0.005723906008920168,1.17667781201784,1.1537821879821595,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1443,13/07/2018,"Jul 13, 2018",1.1685,1.1669,1.1688,1.161,0.11%,1.1656099999999996,0.005675905214056291,1.176961810428112,1.154258189571887,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1444,16/07/2018,"Jul 16, 2018",1.171,1.1676,1.1726,1.1674,0.21%,1.1660449999999998,0.005738595211282122,1.1775221904225641,1.1545678095774354,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1445,17/07/2018,"Jul 17, 2018",1.1661,1.1711,1.1746,1.165,-0.42%,1.1663999999999999,0.005506723163456567,1.177413446326913,1.1553865536730867,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1446,18/07/2018,"Jul 18, 2018",1.1639,1.166,1.1665,1.1601,-0.19%,1.1667349999999996,0.0051275993407196045,1.1769901986814388,1.1564798013185604,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1447,19/07/2018,"Jul 19, 2018",1.1643,1.1639,1.168,1.1574,0.03%,1.1669349999999998,0.004947552425083291,1.1768301048501664,1.1570398951498333,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1448,20/07/2018,"Jul 20, 2018",1.172,1.1644,1.1740000000000002,1.1626,0.66%,1.1672499999999997,0.005058211146141141,1.177366422292282,1.1571335777077174,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1449,23/07/2018,"Jul 23, 2018",1.1692,1.173,1.1752,1.1682,-0.24%,1.1671899999999997,0.005027514296244881,1.1772450285924896,1.1571349714075099,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1450,24/07/2018,"Jul 24, 2018",1.1686,1.1692,1.1719,1.1654,-0.05%,1.167385,0.0050027267563745705,1.177390453512749,1.1573795464872507,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1451,25/07/2018,"Jul 25, 2018",1.1728,1.1684,1.1739,1.1663,0.36%,1.1682549999999998,0.0043074905686423925,1.1768699811372847,1.159640018862715,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1452,26/07/2018,"Jul 26, 2018",1.1643,1.1728,1.1744,1.1639,-0.72%,1.1686249999999998,0.0035711167719555286,1.1757672335439109,1.1614827664560887,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1453,27/07/2018,"Jul 27, 2018",1.1658,1.1643,1.1665,1.1621,0.13%,1.1684899999999998,0.0036239343259698467,1.1757378686519395,1.16124213134806,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1454,30/07/2018,"Jul 30, 2018",1.1706,1.166,1.1721,1.1648,0.41%,1.1688149999999997,0.0035051783120037443,1.1758253566240071,1.1618046433759923,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1455,31/07/2018,"Jul 31, 2018",1.1691,1.1706,1.1745,1.1682,-0.13%,1.1689849999999997,0.003431657762502098,1.175848315525004,1.1621216844749955,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1456,01/08/2018,"Aug 01, 2018",1.166,1.1691,1.1701,1.1656,-0.27%,1.1690049999999996,0.0034129862289409936,1.1758309724578817,1.1621790275421175,1.206243,1.2086910000000002,1.206243,1.2086910000000002
1457,02/08/2018,"Aug 02, 2018",1.1584,1.166,1.1669,1.1582,-0.65%,1.1684699999999997,0.004121298338987627,1.176712596677975,1.1602274033220243,1.206243,1.146816,1.206243,1.146816
1458,03/08/2018,"Aug 03, 2018",1.1567,1.1583,1.1611,1.1559,-0.15%,1.1675699999999996,0.004600119563548821,1.176770239127097,1.158369760872902,1.206243,1.146816,1.206243,1.146816
1459,06/08/2018,"Aug 06, 2018",1.1554,1.1571,1.1574,1.1527,-0.11%,1.1665849999999995,0.004976070236536818,1.1765371404730731,1.156632859526926,1.206243,1.146816,1.206243,1.146816
1460,07/08/2018,"Aug 07, 2018",1.1599,1.1555,1.161,1.1547,0.39%,1.1658599999999997,0.004839049493335395,1.1755380989866704,1.156181901013329,1.206243,1.146816,1.206243,1.146816
1461,08/08/2018,"Aug 08, 2018",1.1611,1.1598,1.1629,1.1571,0.10%,1.1655449999999996,0.004932694496819195,1.175410388993638,1.1556796110063612,1.206243,1.146816,1.206243,1.146816
1462,09/08/2018,"Aug 09, 2018",1.1527,1.1609,1.162,1.1525,-0.72%,1.1648199999999995,0.005649654856621984,1.1761193097132434,1.1535206902867556,1.206243,1.146816,1.206243,1.146816
1463,10/08/2018,"Aug 10, 2018",1.1411,1.1526,1.1537,1.1384,-1.01%,1.1634499999999997,0.007582644657304971,1.1786152893146096,1.1482847106853897,1.206243,1.146816,1.206243,1.146816
1464,13/08/2018,"Aug 13, 2018",1.1409,1.1389,1.1434,1.1364,-0.02%,1.1619449999999996,0.0088207978663474,1.1795865957326943,1.1443034042673048,1.206243,1.146816,1.206243,1.146816
1465,14/08/2018,"Aug 14, 2018",1.1344,1.141,1.1431,1.133,-0.57%,1.1603599999999994,0.010600349050807796,1.181560698101615,1.1391593018983839,1.206243,1.146816,1.206243,1.146816
1466,15/08/2018,"Aug 15, 2018",1.1345,1.1344,1.1357,1.1299,0.01%,1.1588899999999995,0.011958967346680267,1.18280793469336,1.134972065306639,1.206243,1.146816,1.206243,1.146816
1467,16/08/2018,"Aug 16, 2018",1.1377,1.1345,1.1411,1.1335,0.28%,1.1575599999999995,0.012737166089792824,1.183034332179585,1.1320856678204139,1.206243,1.146816,1.206243,1.146816
1468,17/08/2018,"Aug 17, 2018",1.1439,1.1377,1.1447,1.1365,0.54%,1.1561549999999994,0.012616080017143661,1.1813871600342867,1.130922839965712,1.206243,1.146816,1.206243,1.146816
1469,20/08/2018,"Aug 20, 2018",1.1481,1.1442,1.1486,1.1394,0.37%,1.1550999999999993,0.012360744314116925,1.1798214886282332,1.1303785113717655,1.206243,1.146816,1.206243,1.146816
1470,21/08/2018,"Aug 21, 2018",1.1571,1.1482,1.1602,1.1479,0.78%,1.1545249999999991,0.01198102145056818,1.1784870429011356,1.1305629570988627,1.206243,1.146816,1.206243,1.146816
1471,22/08/2018,"Aug 22, 2018",1.1597,1.157,1.1624,1.1551,0.22%,1.1538699999999993,0.01130292440030349,1.1764758488006062,1.1312641511993924,1.206243,1.146816,1.206243,1.146816
1472,23/08/2018,"Aug 23, 2018",1.1539,1.1596,1.1601,1.153,-0.50%,1.1533499999999992,0.011047465772699962,1.1754449315453992,1.1312550684545992,1.206243,1.146816,1.206243,1.146816
1473,24/08/2018,"Aug 24, 2018",1.1623,1.1540000000000001,1.1641,1.1533,0.73%,1.1531749999999994,0.010875241376584596,1.1749254827531685,1.1314245172468302,1.206243,1.146816,1.206243,1.146816
1474,27/08/2018,"Aug 27, 2018",1.1678,1.1631,1.1694,1.1592,0.47%,1.1530349999999994,0.010666033705130393,1.1743670674102602,1.1317029325897385,1.206243,1.146816,1.206243,1.146816
1475,28/08/2018,"Aug 28, 2018",1.1695,1.1678,1.1735,1.1662,0.15%,1.1530549999999993,0.010696470212129678,1.1744479404242587,1.1316620595757398,1.206243,1.146816,1.206243,1.146816
1476,29/08/2018,"Aug 29, 2018",1.1708,1.1695,1.1712,1.1652,0.11%,1.1532949999999993,0.011032790897999358,1.175360581795998,1.1312294182040006,1.206243,1.146816,1.206243,1.146816
1477,30/08/2018,"Aug 30, 2018",1.1671,1.1707,1.172,1.1641,-0.32%,1.1537299999999993,0.011391185188512074,1.1765123703770235,1.130947629622975,1.206243,1.146816,1.206243,1.146816
1478,31/08/2018,"Aug 31, 2018",1.1601,1.1671,1.1692,1.1585,-0.60%,1.1538999999999993,0.011459406616355692,1.1768188132327106,1.1309811867672879,1.206243,1.146816,1.206243,1.146816
1479,03/09/2018,"Sep 03, 2018",1.1624,1.1596,1.1629,1.1583,0.20%,1.1542499999999993,0.011605839047607732,1.1774616780952147,1.131038321904784,1.206243,1.146816,1.206243,1.146816
1480,04/09/2018,"Sep 04, 2018",1.1582,1.1623,1.1629,1.1528,-0.36%,1.1541649999999994,0.011570318707752889,1.1773056374155053,1.1310243625844936,1.206243,1.146816,1.206243,1.146816
1481,05/09/2018,"Sep 05, 2018",1.1629,1.1581,1.1640000000000001,1.1542,0.41%,1.1542549999999994,0.011630755564406655,1.1775165111288126,1.1309934888711861,1.206243,1.146816,1.206243,1.146816
1482,06/09/2018,"Sep 06, 2018",1.1622,1.1629,1.166,1.1603,-0.06%,1.1547299999999994,0.011750919112944978,1.1782318382258894,1.1312281617741093,1.206243,1.146816,1.206243,1.146816
1483,07/09/2018,"Sep 07, 2018",1.1553,1.1624,1.1651,1.155,-0.59%,1.1554399999999991,0.011327285641272347,1.178094571282544,1.1327854287174544,1.206243,1.146816,1.206243,1.146816
1484,10/09/2018,"Sep 10, 2018",1.1594,1.156,1.1617,1.1526,0.35%,1.1563649999999994,0.010847362582626864,1.1780597251652531,1.1346702748347457,1.206243,1.146816,1.206243,1.146816
1485,11/09/2018,"Sep 11, 2018",1.1607,1.1594,1.1645,1.1565,0.11%,1.1576799999999994,0.009630815126403963,1.1769416302528073,1.1384183697471915,1.206243,1.146816,1.206243,1.146816
1486,12/09/2018,"Sep 12, 2018",1.1626,1.1604,1.1651,1.157,0.16%,1.1590849999999995,0.008069899317771512,1.1752247986355424,1.1429452013644565,1.206243,1.146816,1.206243,1.146816
1487,13/09/2018,"Sep 13, 2018",1.169,1.1627,1.1703,1.1608,0.55%,1.1606499999999995,0.006687563083737326,1.1740251261674741,1.147274873832525,1.206243,1.146816,1.206243,1.146816
1488,14/09/2018,"Sep 14, 2018",1.163,1.169,1.1724,1.1619,-0.51%,1.1616049999999996,0.005482652186575816,1.1725703043731512,1.1506396956268479,1.206243,1.146816,1.206243,1.146816
1489,17/09/2018,"Sep 17, 2018",1.1683,1.1623,1.1699,1.1617,0.46%,1.1626149999999995,0.004707576340216151,1.1720301526804318,1.1531998473195673,1.206243,1.146816,1.206243,1.146816
1490,18/09/2018,"Sep 18, 2018",1.1667,1.1684,1.1726,1.1651,-0.14%,1.1630949999999995,0.004609172919186492,1.1723133458383725,1.1538766541616265,1.206243,1.146816,1.206243,1.146816
1491,19/09/2018,"Sep 19, 2018",1.1673,1.1667,1.1716,1.1648,0.05%,1.1634749999999996,0.0046268644889343085,1.1727287289778683,1.154221271022131,1.206243,1.146816,1.206243,1.146816
1492,20/09/2018,"Sep 20, 2018",1.1777,1.1671,1.1786,1.1665,0.89%,1.1646649999999996,0.005052254447170979,1.1747695088943415,1.1545604911056577,1.189477,1.146816,1.189477,1.146816
1493,21/09/2018,"Sep 21, 2018",1.175,1.1776,1.1804,1.1731,-0.23%,1.1652999999999996,0.005493905714421904,1.1762878114288433,1.1543121885711558,1.189477,1.146816,1.189477,1.146816
1494,24/09/2018,"Sep 24, 2018",1.1748,1.1751,1.1817,1.1723,-0.02%,1.1656499999999996,0.005853246962067894,1.1773564939241354,1.1539435060758638,1.189477,1.146816,1.189477,1.146816
1495,25/09/2018,"Sep 25, 2018",1.1772,1.1748,1.1793,1.173,0.20%,1.1660349999999995,0.006327817554177447,1.1786906351083544,1.1533793648916446,1.189477,1.146816,1.189477,1.146816
1496,26/09/2018,"Sep 26, 2018",1.1740000000000002,1.1767,1.1799,1.1726,-0.27%,1.1661949999999996,0.006484787968696899,1.1791645759373934,1.1532254240626059,1.189477,1.146816,1.189477,1.146816
1497,27/09/2018,"Sep 27, 2018",1.1641,1.1740000000000002,1.1759,1.1637,-0.84%,1.1660449999999996,0.00649680498390989,1.1790386099678194,1.1530513900321797,1.189477,1.146816,1.189477,1.146816
1498,28/09/2018,"Sep 28, 2018",1.1609,1.1641,1.1652,1.1567,-0.27%,1.1660849999999996,0.006462451160276282,1.1790099023205522,1.153160097679447,1.189477,1.146816,1.189477,1.146816
1499,01/10/2018,"Oct 01, 2018",1.1578,1.1609,1.163,1.1563,-0.27%,1.1658549999999996,0.0066680938055006965,1.179191187611001,1.1525188123889982,1.189477,1.146816,1.189477,1.146816
1500,02/10/2018,"Oct 02, 2018",1.1548,1.1578,1.1582,1.1506,-0.26%,1.1656849999999996,0.006900382235713967,1.1794857644714276,1.1518842355285717,1.189477,1.146816,1.189477,1.146816
1501,03/10/2018,"Oct 03, 2018",1.1478,1.1548,1.1595,1.1465,-0.61%,1.1649299999999996,0.00791524478452551,1.1807604895690507,1.1490995104309485,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1502,04/10/2018,"Oct 04, 2018",1.1515,1.1478,1.1543,1.1464,0.32%,1.1643949999999996,0.008426771327083653,1.181248542654167,1.1475414573458322,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1503,05/10/2018,"Oct 05, 2018",1.1524,1.1513,1.155,1.1483,0.08%,1.1642499999999996,0.008605085705497614,1.1814601714109947,1.1470398285890044,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1504,08/10/2018,"Oct 08, 2018",1.1492,1.1520000000000001,1.1536,1.1459,-0.28%,1.1637399999999996,0.00916168106839352,1.1820633621367866,1.1454166378632125,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1505,09/10/2018,"Oct 09, 2018",1.149,1.1491,1.1504,1.143,-0.02%,1.1631549999999997,0.009695126352913676,1.182545252705827,1.1437647472941723,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1506,10/10/2018,"Oct 10, 2018",1.1520000000000001,1.1491,1.1547,1.1479,0.26%,1.1626249999999998,0.009996042967042613,1.182617085934085,1.1426329140659146,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1507,11/10/2018,"Oct 11, 2018",1.1594,1.1519,1.16,1.1517,0.64%,1.1621449999999998,0.009908505184888531,1.1819620103697768,1.1423279896302228,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1508,12/10/2018,"Oct 12, 2018",1.1563,1.1592,1.1611,1.1534,-0.27%,1.1618099999999998,0.009986886401625051,1.1817837728032499,1.1418362271967497,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1509,15/10/2018,"Oct 15, 2018",1.1579,1.1559,1.1608,1.1537,0.14%,1.16129,0.009905851805824895,1.1811017036116498,1.14147829638835,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1510,16/10/2018,"Oct 16, 2018",1.1575,1.158,1.1623,1.1564,-0.03%,1.16083,0.009857438815380246,1.1805448776307605,1.1411151223692395,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1511,17/10/2018,"Oct 17, 2018",1.1501,1.1575,1.1585,1.1495,-0.64%,1.15997,0.010004653917001154,1.1799793078340022,1.1399606921659977,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1512,18/10/2018,"Oct 18, 2018",1.1453,1.15,1.1528,1.1448,-0.42%,1.1583499999999998,0.009618289868732864,1.1775865797374654,1.1391134202625341,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1513,19/10/2018,"Oct 19, 2018",1.1515,1.1451,1.1536,1.1433,0.54%,1.1571749999999996,0.008922772831299197,1.175020545662598,1.1393294543374013,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1514,22/10/2018,"Oct 22, 2018",1.1465,1.1507,1.1552,1.1455,-0.43%,1.1557599999999995,0.008232824545620616,1.1722256490912406,1.1392943509087583,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1515,23/10/2018,"Oct 23, 2018",1.1471,1.1466,1.1495,1.1438,0.05%,1.1542549999999996,0.006802975451886961,1.1678609509037736,1.1406490490962256,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1516,24/10/2018,"Oct 24, 2018",1.1392,1.147,1.1477,1.1378,-0.69%,1.1525149999999995,0.005923873310510595,1.1643627466210207,1.1406672533789783,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1517,25/10/2018,"Oct 25, 2018",1.1376,1.1392,1.1434,1.1355,-0.14%,1.1511899999999993,0.006144013346256847,1.1634780266925129,1.1389019733074857,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1518,26/10/2018,"Oct 26, 2018",1.1403,1.1376,1.1422,1.1334,0.24%,1.1501599999999992,0.006156573722370563,1.1624731474447403,1.137846852555258,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1519,29/10/2018,"Oct 29, 2018",1.1373,1.1408,1.1418,1.1361,-0.26%,1.1491349999999994,0.00649640477487242,1.1621278095497443,1.1361421904502544,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1520,30/10/2018,"Oct 30, 2018",1.1344,1.1372,1.1387,1.1338,-0.25%,1.1481149999999993,0.007100301049884201,1.1623156020997678,1.1339143979002309,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1521,31/10/2018,"Oct 31, 2018",1.1312,1.1345,1.1363,1.1301,-0.28%,1.1472849999999992,0.008001642018922612,1.1632882840378445,1.131281715962154,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1522,01/11/2018,"Nov 01, 2018",1.1409,1.1311,1.1426,1.1306,0.86%,1.1467549999999993,0.008055772774786325,1.162866545549572,1.1306434544504267,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1523,02/11/2018,"Nov 02, 2018",1.1387,1.1408,1.1458,1.1372,-0.19%,1.1460699999999993,0.008128782196552527,1.1623275643931044,1.1298124356068941,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1524,05/11/2018,"Nov 05, 2018",1.1407,1.1391,1.1425,1.1356,0.18%,1.1456449999999991,0.008176091670167958,1.161997183340335,1.1292928166596632,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1525,06/11/2018,"Nov 06, 2018",1.1427,1.1406,1.1440000000000001,1.1389,0.18%,1.145329999999999,0.008162113696769382,1.1616542273935377,1.1290057726064604,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1526,07/11/2018,"Nov 07, 2018",1.1426,1.1427,1.1502,1.1395,-0.01%,1.144859999999999,0.008034139655183412,1.160928279310366,1.1287917206896323,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1527,08/11/2018,"Nov 08, 2018",1.1363,1.1425,1.1448,1.1352,-0.55%,1.143704999999999,0.007503764055391936,1.1587125281107828,1.1286974718892153,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1528,09/11/2018,"Nov 09, 2018",1.1336,1.1364,1.1371,1.1315,-0.24%,1.142569999999999,0.007224410010443298,1.1570188200208855,1.1281211799791124,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1529,12/11/2018,"Nov 12, 2018",1.1218,1.1331,1.1333,1.1214,-1.04%,1.140764999999999,0.007665068492779154,1.1560951369855572,1.1254348630144406,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1530,13/11/2018,"Nov 13, 2018",1.1291,1.1219,1.1296,1.1216,0.65%,1.1393449999999992,0.007038286368072592,1.1534215727361443,1.125268427263854,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1531,14/11/2018,"Nov 14, 2018",1.131,1.129,1.1349,1.1262,0.17%,1.1383899999999991,0.006806166321726035,1.1520023326434512,1.124777667356547,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1532,15/11/2018,"Nov 15, 2018",1.1328,1.1309,1.1364,1.1271,0.16%,1.1377649999999992,0.006716269425730196,1.1511975388514597,1.1243324611485388,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1533,16/11/2018,"Nov 16, 2018",1.1420000000000001,1.133,1.1423,1.1320000000000001,0.81%,1.1372899999999992,0.0060288390257991166,1.1493476780515974,1.125232321948401,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1534,19/11/2018,"Nov 19, 2018",1.1453,1.1403,1.1467,1.1393,0.29%,1.1372299999999993,0.005942230220969093,1.1491144604419374,1.1253455395580612,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1535,20/11/2018,"Nov 20, 2018",1.1371,1.1453,1.1473,1.1357,-0.72%,1.1367299999999994,0.005494551846966117,1.1477191036939316,1.125740896306067,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1536,21/11/2018,"Nov 21, 2018",1.1385,1.1371,1.1426,1.1363,0.12%,1.1366949999999993,0.005480919174645692,1.1476568383492907,1.125733161650708,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1537,22/11/2018,"Nov 22, 2018",1.1408,1.1382,1.1434,1.1378,0.20%,1.1368549999999993,0.005551258866149072,1.1479575177322974,1.1257524822677012,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1538,23/11/2018,"Nov 23, 2018",1.1341,1.1403,1.1422,1.1325,-0.59%,1.1365449999999995,0.005523266696349077,1.1475915333926976,1.1254984666073014,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1539,26/11/2018,"Nov 26, 2018",1.1328,1.1343,1.1385,1.1323,-0.11%,1.1363199999999993,0.005579301031401606,1.1474786020628025,1.1251613979371962,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1540,27/11/2018,"Nov 27, 2018",1.1288,1.1326,1.1344,1.1276,-0.35%,1.1360399999999995,0.0058046016227644125,1.1476492032455283,1.1244307967544707,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1541,28/11/2018,"Nov 28, 2018",1.1366,1.1291,1.1387,1.1264,0.69%,1.1363099999999995,0.005697797820123054,1.1477055956402455,1.1249144043597534,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1542,29/11/2018,"Nov 29, 2018",1.1393,1.1367,1.1403,1.1348,0.24%,1.1362299999999996,0.0056437664727555,1.1475175329455107,1.1249424670544885,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1543,30/11/2018,"Nov 30, 2018",1.1317,1.1395,1.1402,1.1304,-0.67%,1.1358799999999996,0.0056965428111267,1.147273085622253,1.124486914377746,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1544,03/12/2018,"Dec 03, 2018",1.1354,1.1315,1.1382,1.1315,0.33%,1.1356149999999996,0.005588405407537953,1.1467918108150754,1.1244381891849238,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1545,04/12/2018,"Dec 04, 2018",1.1345,1.1354,1.1421,1.1318,-0.08%,1.1352049999999996,0.005349249947329038,1.1459034998946576,1.1245065001053416,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1546,05/12/2018,"Dec 05, 2018",1.1344,1.1342,1.1361,1.1309,-0.01%,1.1347949999999993,0.005073901358816478,1.1449428027176323,1.1246471972823664,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1547,06/12/2018,"Dec 06, 2018",1.1376,1.1345,1.1414,1.1321,0.28%,1.1348599999999993,0.00510101950584387,1.145062039011687,1.1246579609883116,1.189477,1.1363219999999998,1.189477,1.1363219999999998
1548,07/12/2018,"Dec 07, 2018",1.1378,1.1377,1.1425,1.1359,0.02%,1.1350699999999994,0.005131188945946114,1.1453323778918916,1.1248076221081071,1.189477,1.1363219999999998,1.189477,1.1363219999999998
