Date,Date2,Settle,Open,High,Low,Change %
30/11/2017,"Nov 30, 2017",1.1904,1.1847,1.1933,1.1809,0.48%
01/12/2017,"Dec 01, 2017",1.1891,1.1904,1.1942,1.1851,-0.11%
04/12/2017,"Dec 04, 2017",1.1866,1.1882,1.189,1.183,-0.21%
05/12/2017,"Dec 05, 2017",1.1826,1.1866,1.1879,1.1801,-0.34%
06/12/2017,"Dec 06, 2017",1.1796,1.1825,1.1849,1.178,-0.25%
07/12/2017,"Dec 07, 2017",1.1773,1.1796,1.1816,1.1772,-0.19%
08/12/2017,"Dec 08, 2017",1.1764,1.1771,1.1778,1.1728,-0.08%
11/12/2017,"Dec 11, 2017",1.1768,1.1767,1.1812,1.1762,0.03%
12/12/2017,"Dec 12, 2017",1.1742,1.177,1.1794,1.1718,-0.22%
13/12/2017,"Dec 13, 2017",1.1826,1.1743,1.1832,1.1729,0.72%
14/12/2017,"Dec 14, 2017",1.1778,1.1826,1.1863,1.177,-0.41%
15/12/2017,"Dec 15, 2017",1.1754,1.1778,1.1814,1.1751,-0.20%
18/12/2017,"Dec 18, 2017",1.1782,1.1753,1.1834,1.1737,0.24%
19/12/2017,"Dec 19, 2017",1.184,1.1782,1.1851,1.1777,0.49%
20/12/2017,"Dec 20, 2017",1.1871,1.184,1.1903,1.1829,0.26%
21/12/2017,"Dec 21, 2017",1.1873,1.1871,1.1889,1.1848,0.02%
22/12/2017,"Dec 22, 2017",1.1859,1.1874,1.1878,1.1817,-0.12%
25/12/2017,"Dec 25, 2017",1.1869,1.185,1.1882,1.1842,0.08%
26/12/2017,"Dec 26, 2017",1.1859,1.1867,1.1879,1.1845,-0.08%
27/12/2017,"Dec 27, 2017",1.1888,1.1859,1.1912,1.1855,0.24%
28/12/2017,"Dec 28, 2017",1.1943,1.1888,1.1961,1.1888,0.46%
29/12/2017,"Dec 29, 2017",1.1998,1.1943,1.203,1.1937,0.46%
01/01/2018,"Jan 01, 2018",1.201,1.2003,1.2014,1.1995,0.10%
02/01/2018,"Jan 02, 2018",1.2059,1.2013,1.2084,1.2003,0.41%
03/01/2018,"Jan 03, 2018",1.2014,1.2058,1.207,1.2001,-0.37%
04/01/2018,"Jan 04, 2018",1.2068,1.2015,1.209,1.2004,0.45%
05/01/2018,"Jan 05, 2018",1.203,1.2068,1.2085,1.2021,-0.31%
08/01/2018,"Jan 08, 2018",1.1967,1.2029,1.2054,1.1956,-0.52%
09/01/2018,"Jan 09, 2018",1.1937,1.1967,1.1977,1.1916,-0.25%
10/01/2018,"Jan 10, 2018",1.1947,1.1938,1.2019,1.1923,0.08%
11/01/2018,"Jan 11, 2018",1.2032,1.1946,1.206,1.1928,0.71%
12/01/2018,"Jan 12, 2018",1.2187,1.2033,1.219,1.2031,1.29%
15/01/2018,"Jan 15, 2018",1.2263,1.2198,1.2298,1.2188,0.62%
16/01/2018,"Jan 16, 2018",1.2261,1.2265,1.2284,1.2194,-0.02%
17/01/2018,"Jan 17, 2018",1.2186,1.226,1.2324,1.2176,-0.61%
18/01/2018,"Jan 18, 2018",1.2239,1.2186,1.2267,1.2165,0.43%
19/01/2018,"Jan 19, 2018",1.2222,1.2236,1.2296,1.2219,-0.14%
22/01/2018,"Jan 22, 2018",1.2262,1.2268,1.2276,1.2214,0.33%
23/01/2018,"Jan 23, 2018",1.2299,1.2263,1.2308,1.2223,0.30%
24/01/2018,"Jan 24, 2018",1.2408,1.2299,1.2417,1.2293,0.89%
25/01/2018,"Jan 25, 2018",1.2396,1.2408,1.2537,1.2364,-0.10%
26/01/2018,"Jan 26, 2018",1.2421,1.2395,1.2495,1.2371,0.20%
29/01/2018,"Jan 29, 2018",1.2383,1.2427,1.2436,1.2336,-0.31%
30/01/2018,"Jan 30, 2018",1.2402,1.2383,1.2455,1.2335,0.15%
31/01/2018,"Jan 31, 2018",1.2421,1.2401,1.2476,1.2386,0.15%
01/02/2018,"Feb 01, 2018",1.251,1.2414,1.2524,1.2386,0.72%
02/02/2018,"Feb 02, 2018",1.2462,1.2508,1.2519,1.2409,-0.38%
05/02/2018,"Feb 05, 2018",1.2368,1.2455,1.2475,1.2362,-0.75%
06/02/2018,"Feb 06, 2018",1.2377,1.2367,1.2434,1.2314,0.07%
07/02/2018,"Feb 07, 2018",1.2264,1.2378,1.2407,1.2247,-0.91%
08/02/2018,"Feb 08, 2018",1.2247,1.2264,1.2297,1.2212,-0.14%
09/02/2018,"Feb 09, 2018",1.2235,1.2245,1.2289,1.2206,-0.10%
12/02/2018,"Feb 12, 2018",1.2292,1.2253,1.2298,1.2234,0.47%
13/02/2018,"Feb 13, 2018",1.2352,1.2293,1.2373,1.2285,0.49%
14/02/2018,"Feb 14, 2018",1.245,1.2352,1.2467,1.2276,0.79%
15/02/2018,"Feb 15, 2018",1.2506,1.2449,1.2511,1.2447,0.45%
16/02/2018,"Feb 16, 2018",1.2406,1.2506,1.2557,1.2394,-0.80%
19/02/2018,"Feb 19, 2018",1.2408,1.2409,1.2435,1.2368,0.02%
20/02/2018,"Feb 20, 2018",1.2338,1.2409,1.2414,1.232,-0.56%
21/02/2018,"Feb 21, 2018",1.2284,1.2338,1.2361,1.2281,-0.44%
22/02/2018,"Feb 22, 2018",1.2331,1.2283,1.2354,1.226,0.38%
23/02/2018,"Feb 23, 2018",1.2293,1.2329,1.2337,1.2279,-0.31%
26/02/2018,"Feb 26, 2018",1.2318,1.2299,1.2356,1.2278,0.20%
27/02/2018,"Feb 27, 2018",1.2232,1.2317,1.2348,1.2221,-0.70%
28/02/2018,"Feb 28, 2018",1.2194,1.2232,1.2243,1.2188,-0.31%
01/03/2018,"Mar 01, 2018",1.2268,1.2193,1.2272,1.2153,0.61%
02/03/2018,"Mar 02, 2018",1.2317,1.2266,1.2336,1.225,0.40%
05/03/2018,"Mar 05, 2018",1.2336,1.2323,1.2366,1.2268,0.15%
06/03/2018,"Mar 06, 2018",1.2404,1.2336,1.2422,1.2328,0.55%
07/03/2018,"Mar 07, 2018",1.2413,1.2404,1.2445,1.2385,0.07%
08/03/2018,"Mar 08, 2018",1.2312,1.2411,1.2448,1.2298,-0.81%
09/03/2018,"Mar 09, 2018",1.2307,1.2312,1.2336,1.2273,-0.04%
12/03/2018,"Mar 12, 2018",1.2334,1.2311,1.2347,1.2291,0.22%
13/03/2018,"Mar 13, 2018",1.239,1.2334,1.2408,1.2314,0.45%
14/03/2018,"Mar 14, 2018",1.2367,1.239,1.2414,1.2347,-0.19%
15/03/2018,"Mar 15, 2018",1.2305,1.2366,1.2385,1.2299,-0.50%
16/03/2018,"Mar 16, 2018",1.2289,1.2305,1.2338,1.2261,-0.13%
19/03/2018,"Mar 19, 2018",1.2335,1.2284,1.2361,1.2258,0.37%
20/03/2018,"Mar 20, 2018",1.2242,1.2335,1.2356,1.2239,-0.75%
21/03/2018,"Mar 21, 2018",1.2338,1.2242,1.2351,1.2241,0.78%
22/03/2018,"Mar 22, 2018",1.2302,1.2337,1.2389,1.2285,-0.29%
23/03/2018,"Mar 23, 2018",1.2353,1.2302,1.2375,1.2301,0.41%
26/03/2018,"Mar 26, 2018",1.2443,1.2348,1.2463,1.2341,0.73%
27/03/2018,"Mar 27, 2018",1.2403,1.2444,1.2478,1.2373,-0.32%
28/03/2018,"Mar 28, 2018",1.2308,1.2403,1.2424,1.23,-0.77%
29/03/2018,"Mar 29, 2018",1.2302,1.2308,1.2335,1.2282,-0.05%
30/03/2018,"Mar 30, 2018",1.2323,1.2301,1.2331,1.2293,0.17%
02/04/2018,"Apr 02, 2018",1.2302,1.2323,1.2346,1.2282,-0.17%
03/04/2018,"Apr 03, 2018",1.227,1.2304,1.2336,1.2253,-0.26%
04/04/2018,"Apr 04, 2018",1.2278,1.2269,1.2315,1.2256,0.07%
05/04/2018,"Apr 05, 2018",1.224,1.2278,1.2292,1.2218,-0.31%
06/04/2018,"Apr 06, 2018",1.2283,1.224,1.2292,1.2214,0.35%
09/04/2018,"Apr 09, 2018",1.2321,1.2279,1.2331,1.2261,0.31%
10/04/2018,"Apr 10, 2018",1.2356,1.232,1.2379,1.2303,0.28%
11/04/2018,"Apr 11, 2018",1.2367,1.2357,1.2397,1.2347,0.09%
12/04/2018,"Apr 12, 2018",1.2327,1.2368,1.2382,1.23,-0.32%
13/04/2018,"Apr 13, 2018",1.2331,1.2327,1.2348,1.2307,0.03%
16/04/2018,"Apr 16, 2018",1.238,1.233,1.2395,1.2325,0.40%
17/04/2018,"Apr 17, 2018",1.237,1.2378,1.2413,1.2335,-0.08%
18/04/2018,"Apr 18, 2018",1.2373,1.2369,1.2398,1.2343,0.02%
19/04/2018,"Apr 19, 2018",1.2346,1.2373,1.2402,1.2329,-0.22%
20/04/2018,"Apr 20, 2018",1.2288,1.2346,1.2354,1.225,-0.47%
23/04/2018,"Apr 23, 2018",1.2209,1.2289,1.2292,1.2198,-0.64%
24/04/2018,"Apr 24, 2018",1.2232,1.2209,1.2247,1.2182,0.19%
25/04/2018,"Apr 25, 2018",1.2161,1.2232,1.224,1.216,-0.58%
26/04/2018,"Apr 26, 2018",1.2103,1.2161,1.2211,1.2096,-0.48%
27/04/2018,"Apr 27, 2018",1.213,1.2105,1.2135,1.2055,0.22%
30/04/2018,"Apr 30, 2018",1.2079,1.2125,1.2141,1.2064,-0.42%
01/05/2018,"May 01, 2018",1.1993,1.2076,1.2086,1.1981,-0.71%
02/05/2018,"May 02, 2018",1.1951,1.1992,1.2033,1.1938,-0.35%
03/05/2018,"May 03, 2018",1.1988,1.1951,1.2009,1.1946,0.31%
04/05/2018,"May 04, 2018",1.196,1.1989,1.1997,1.1911,-0.23%
07/05/2018,"May 07, 2018",1.1922,1.1953,1.198,1.1898,-0.32%
08/05/2018,"May 08, 2018",1.1864,1.1924,1.1941,1.1838,-0.49%
09/05/2018,"May 09, 2018",1.185,1.1863,1.1898,1.1822,-0.12%
10/05/2018,"May 10, 2018",1.1915,1.1852,1.1948,1.1843,0.55%
11/05/2018,"May 11, 2018",1.1944,1.1917,1.197,1.1891,0.24%
14/05/2018,"May 14, 2018",1.1927,1.1947,1.1998,1.1926,-0.14%
15/05/2018,"May 15, 2018",1.1838,1.1925,1.1939,1.1817,-0.75%
16/05/2018,"May 16, 2018",1.1807,1.1837,1.1854,1.1762,-0.26%
17/05/2018,"May 17, 2018",1.1795,1.1808,1.1839,1.1775,-0.10%
18/05/2018,"May 18, 2018",1.1778,1.1796,1.1825,1.1749,-0.14%
21/05/2018,"May 21, 2018",1.1791,1.1764,1.1797,1.1717,0.11%
22/05/2018,"May 22, 2018",1.1779,1.1792,1.183,1.1754,-0.10%
23/05/2018,"May 23, 2018",1.1697,1.1778,1.179,1.1675,-0.70%
24/05/2018,"May 24, 2018",1.172,1.1695,1.175,1.1688,0.20%
25/05/2018,"May 25, 2018",1.1652,1.172,1.1735,1.1645,-0.58%
28/05/2018,"May 28, 2018",1.1623,1.1651,1.1729,1.1605,-0.25%
29/05/2018,"May 29, 2018",1.154,1.1625,1.1641,1.1508,-0.71%
30/05/2018,"May 30, 2018",1.1663,1.154,1.1678,1.1518,1.07%
31/05/2018,"May 31, 2018",1.1692,1.1665,1.1726,1.1641,0.25%
01/06/2018,"Jun 01, 2018",1.1661,1.1691,1.1718,1.1617,-0.27%
04/06/2018,"Jun 04, 2018",1.1699,1.1656,1.1744,1.1652,0.33%
05/06/2018,"Jun 05, 2018",1.1718,1.1698,1.1733,1.1652,0.16%
06/06/2018,"Jun 06, 2018",1.1773,1.1717,1.1797,1.1708,0.47%
07/06/2018,"Jun 07, 2018",1.1799,1.1774,1.1842,1.1772,0.22%
08/06/2018,"Jun 08, 2018",1.1768,1.18,1.1812,1.1726,-0.26%
11/06/2018,"Jun 11, 2018",1.1784,1.1766,1.1822,1.1754,0.14%
12/06/2018,"Jun 12, 2018",1.1745,1.1784,1.1811,1.1733,-0.33%
13/06/2018,"Jun 13, 2018",1.1791,1.1745,1.1803,1.1725,0.39%
14/06/2018,"Jun 14, 2018",1.1569,1.1791,1.1853,1.1562,-1.88%
15/06/2018,"Jun 15, 2018",1.1609,1.1568,1.1629,1.1543,0.35%
18/06/2018,"Jun 18, 2018",1.1623,1.1609,1.1625,1.1563,0.12%
19/06/2018,"Jun 19, 2018",1.159,1.1624,1.1646,1.153,-0.28%
20/06/2018,"Jun 20, 2018",1.1572,1.159,1.1602,1.1537,-0.16%
21/06/2018,"Jun 21, 2018",1.1603,1.1572,1.1635,1.1509,0.27%
22/06/2018,"Jun 22, 2018",1.1657,1.1604,1.1677,1.16,0.47%
25/06/2018,"Jun 25, 2018",1.1704,1.1659,1.1715,1.1627,0.40%
26/06/2018,"Jun 26, 2018",1.1647,1.1704,1.1722,1.1635,-0.49%
27/06/2018,"Jun 27, 2018",1.1554,1.1647,1.1674,1.1541,-0.80%
28/06/2018,"Jun 28, 2018",1.1569,1.1555,1.1602,1.1527,0.13%
29/06/2018,"Jun 29, 2018",1.1685,1.1569,1.1692,1.1558,1.00%
02/07/2018,"Jul 02, 2018",1.1641,1.1651,1.1699,1.159,-0.38%
03/07/2018,"Jul 03, 2018",1.1657,1.1641,1.1675,1.1621,0.14%
04/07/2018,"Jul 04, 2018",1.1656,1.1658,1.1684,1.1629,-0.01%
05/07/2018,"Jul 05, 2018",1.1691,1.1655,1.1722,1.1649,0.30%
06/07/2018,"Jul 06, 2018",1.1747,1.169,1.1769,1.1679,0.48%
09/07/2018,"Jul 09, 2018",1.1751,1.1748,1.1792,1.1731,0.03%
10/07/2018,"Jul 10, 2018",1.1744,1.1751,1.1764,1.169,-0.06%
11/07/2018,"Jul 11, 2018",1.1674,1.1745,1.176,1.1665,-0.60%
12/07/2018,"Jul 12, 2018",1.1672,1.1674,1.1697,1.1648,-0.02%
13/07/2018,"Jul 13, 2018",1.1685,1.1669,1.1688,1.161,0.11%
16/07/2018,"Jul 16, 2018",1.171,1.1676,1.1726,1.1674,0.21%
17/07/2018,"Jul 17, 2018",1.1661,1.1711,1.1746,1.165,-0.42%
18/07/2018,"Jul 18, 2018",1.1639,1.166,1.1665,1.1601,-0.19%
19/07/2018,"Jul 19, 2018",1.1643,1.1639,1.168,1.1574,0.03%
20/07/2018,"Jul 20, 2018",1.172,1.1644,1.174,1.1626,0.66%
23/07/2018,"Jul 23, 2018",1.1692,1.173,1.1752,1.1682,-0.24%
24/07/2018,"Jul 24, 2018",1.1686,1.1692,1.1719,1.1654,-0.05%
25/07/2018,"Jul 25, 2018",1.1728,1.1684,1.1739,1.1663,0.36%
26/07/2018,"Jul 26, 2018",1.1643,1.1728,1.1744,1.1639,-0.72%
27/07/2018,"Jul 27, 2018",1.1658,1.1643,1.1665,1.1621,0.13%
30/07/2018,"Jul 30, 2018",1.1706,1.166,1.1721,1.1648,0.41%
31/07/2018,"Jul 31, 2018",1.1691,1.1706,1.1745,1.1682,-0.13%
01/08/2018,"Aug 01, 2018",1.166,1.1691,1.1701,1.1656,-0.27%
02/08/2018,"Aug 02, 2018",1.1584,1.166,1.1669,1.1582,-0.65%
03/08/2018,"Aug 03, 2018",1.1567,1.1583,1.1611,1.1559,-0.15%
06/08/2018,"Aug 06, 2018",1.1554,1.1571,1.1574,1.1527,-0.11%
07/08/2018,"Aug 07, 2018",1.1599,1.1555,1.161,1.1547,0.39%
08/08/2018,"Aug 08, 2018",1.1611,1.1598,1.1629,1.1571,0.10%
09/08/2018,"Aug 09, 2018",1.1527,1.1609,1.162,1.1525,-0.72%
10/08/2018,"Aug 10, 2018",1.1411,1.1526,1.1537,1.1384,-1.01%
13/08/2018,"Aug 13, 2018",1.1409,1.1389,1.1434,1.1364,-0.02%
14/08/2018,"Aug 14, 2018",1.1344,1.141,1.1431,1.133,-0.57%
15/08/2018,"Aug 15, 2018",1.1345,1.1344,1.1357,1.1299,0.01%
16/08/2018,"Aug 16, 2018",1.1377,1.1345,1.1411,1.1335,0.28%
17/08/2018,"Aug 17, 2018",1.1439,1.1377,1.1447,1.1365,0.54%
20/08/2018,"Aug 20, 2018",1.1481,1.1442,1.1486,1.1394,0.37%
21/08/2018,"Aug 21, 2018",1.1571,1.1482,1.1602,1.1479,0.78%
22/08/2018,"Aug 22, 2018",1.1597,1.157,1.1624,1.1551,0.22%
23/08/2018,"Aug 23, 2018",1.1539,1.1596,1.1601,1.153,-0.50%
24/08/2018,"Aug 24, 2018",1.1623,1.154,1.1641,1.1533,0.73%
27/08/2018,"Aug 27, 2018",1.1678,1.1631,1.1694,1.1592,0.47%
28/08/2018,"Aug 28, 2018",1.1695,1.1678,1.1735,1.1662,0.15%
29/08/2018,"Aug 29, 2018",1.1708,1.1695,1.1712,1.1652,0.11%
30/08/2018,"Aug 30, 2018",1.1671,1.1707,1.172,1.1641,-0.32%
31/08/2018,"Aug 31, 2018",1.1601,1.1671,1.1692,1.1585,-0.60%
03/09/2018,"Sep 03, 2018",1.1624,1.1596,1.1629,1.1583,0.20%
04/09/2018,"Sep 04, 2018",1.1582,1.1623,1.1629,1.1528,-0.36%
05/09/2018,"Sep 05, 2018",1.1629,1.1581,1.164,1.1542,0.41%
06/09/2018,"Sep 06, 2018",1.1622,1.1629,1.166,1.1603,-0.06%
07/09/2018,"Sep 07, 2018",1.1553,1.1624,1.1651,1.155,-0.59%
10/09/2018,"Sep 10, 2018",1.1594,1.156,1.1617,1.1526,0.35%
11/09/2018,"Sep 11, 2018",1.1607,1.1594,1.1645,1.1565,0.11%
12/09/2018,"Sep 12, 2018",1.1626,1.1604,1.1651,1.157,0.16%
13/09/2018,"Sep 13, 2018",1.169,1.1627,1.1703,1.1608,0.55%
14/09/2018,"Sep 14, 2018",1.163,1.169,1.1724,1.1619,-0.51%
17/09/2018,"Sep 17, 2018",1.1683,1.1623,1.1699,1.1617,0.46%
18/09/2018,"Sep 18, 2018",1.1667,1.1684,1.1726,1.1651,-0.14%
19/09/2018,"Sep 19, 2018",1.1673,1.1667,1.1716,1.1648,0.05%
20/09/2018,"Sep 20, 2018",1.1777,1.1671,1.1786,1.1665,0.89%
21/09/2018,"Sep 21, 2018",1.175,1.1776,1.1804,1.1731,-0.23%
24/09/2018,"Sep 24, 2018",1.1748,1.1751,1.1817,1.1723,-0.02%
25/09/2018,"Sep 25, 2018",1.1772,1.1748,1.1793,1.173,0.20%
26/09/2018,"Sep 26, 2018",1.174,1.1767,1.1799,1.1726,-0.27%
27/09/2018,"Sep 27, 2018",1.1641,1.174,1.1759,1.1637,-0.84%
28/09/2018,"Sep 28, 2018",1.1609,1.1641,1.1652,1.1567,-0.27%
01/10/2018,"Oct 01, 2018",1.1578,1.1609,1.163,1.1563,-0.27%
02/10/2018,"Oct 02, 2018",1.1548,1.1578,1.1582,1.1506,-0.26%
03/10/2018,"Oct 03, 2018",1.1478,1.1548,1.1595,1.1465,-0.61%
04/10/2018,"Oct 04, 2018",1.1515,1.1478,1.1543,1.1464,0.32%
05/10/2018,"Oct 05, 2018",1.1524,1.1513,1.155,1.1483,0.08%
08/10/2018,"Oct 08, 2018",1.1492,1.152,1.1536,1.1459,-0.28%
09/10/2018,"Oct 09, 2018",1.149,1.1491,1.1504,1.143,-0.02%
10/10/2018,"Oct 10, 2018",1.152,1.1491,1.1547,1.1479,0.26%
11/10/2018,"Oct 11, 2018",1.1594,1.1519,1.16,1.1517,0.64%
12/10/2018,"Oct 12, 2018",1.1563,1.1592,1.1611,1.1534,-0.27%
15/10/2018,"Oct 15, 2018",1.1579,1.1559,1.1608,1.1537,0.14%
16/10/2018,"Oct 16, 2018",1.1575,1.158,1.1623,1.1564,-0.03%
17/10/2018,"Oct 17, 2018",1.1501,1.1575,1.1585,1.1495,-0.64%
18/10/2018,"Oct 18, 2018",1.1453,1.15,1.1528,1.1448,-0.42%
19/10/2018,"Oct 19, 2018",1.1515,1.1451,1.1536,1.1433,0.54%
22/10/2018,"Oct 22, 2018",1.1465,1.1507,1.1552,1.1455,-0.43%
23/10/2018,"Oct 23, 2018",1.1471,1.1466,1.1495,1.1438,0.05%
24/10/2018,"Oct 24, 2018",1.1392,1.147,1.1477,1.1378,-0.69%
25/10/2018,"Oct 25, 2018",1.1376,1.1392,1.1434,1.1355,-0.14%
26/10/2018,"Oct 26, 2018",1.1403,1.1376,1.1422,1.1334,0.24%
29/10/2018,"Oct 29, 2018",1.1373,1.1408,1.1418,1.1361,-0.26%
30/10/2018,"Oct 30, 2018",1.1344,1.1372,1.1387,1.1338,-0.25%
31/10/2018,"Oct 31, 2018",1.1312,1.1345,1.1363,1.1301,-0.28%
01/11/2018,"Nov 01, 2018",1.1409,1.1311,1.1426,1.1306,0.86%
02/11/2018,"Nov 02, 2018",1.1387,1.1408,1.1458,1.1372,-0.19%
05/11/2018,"Nov 05, 2018",1.1407,1.1391,1.1425,1.1356,0.18%
06/11/2018,"Nov 06, 2018",1.1427,1.1406,1.144,1.1389,0.18%
07/11/2018,"Nov 07, 2018",1.1426,1.1427,1.1502,1.1395,-0.01%
08/11/2018,"Nov 08, 2018",1.1363,1.1425,1.1448,1.1352,-0.55%
09/11/2018,"Nov 09, 2018",1.1336,1.1364,1.1371,1.1315,-0.24%
12/11/2018,"Nov 12, 2018",1.1218,1.1331,1.1333,1.1214,-1.04%
13/11/2018,"Nov 13, 2018",1.1291,1.1219,1.1296,1.1216,0.65%
14/11/2018,"Nov 14, 2018",1.131,1.129,1.1349,1.1262,0.17%
15/11/2018,"Nov 15, 2018",1.1328,1.1309,1.1364,1.1271,0.16%
16/11/2018,"Nov 16, 2018",1.142,1.133,1.1423,1.132,0.81%
19/11/2018,"Nov 19, 2018",1.1453,1.1403,1.1467,1.1393,0.29%
20/11/2018,"Nov 20, 2018",1.1371,1.1453,1.1473,1.1357,-0.72%
21/11/2018,"Nov 21, 2018",1.1385,1.1371,1.1426,1.1363,0.12%
22/11/2018,"Nov 22, 2018",1.1408,1.1382,1.1434,1.1378,0.20%
23/11/2018,"Nov 23, 2018",1.1341,1.1403,1.1422,1.1325,-0.59%
26/11/2018,"Nov 26, 2018",1.1328,1.1343,1.1385,1.1323,-0.11%
27/11/2018,"Nov 27, 2018",1.1288,1.1326,1.1344,1.1276,-0.35%
28/11/2018,"Nov 28, 2018",1.1366,1.1291,1.1387,1.1264,0.69%
29/11/2018,"Nov 29, 2018",1.1393,1.1367,1.1403,1.1348,0.24%
30/11/2018,"Nov 30, 2018",1.1317,1.1395,1.1402,1.1304,-0.67%
03/12/2018,"Dec 03, 2018",1.1354,1.1315,1.1382,1.1315,0.33%
04/12/2018,"Dec 04, 2018",1.1345,1.1354,1.1421,1.1318,-0.08%
05/12/2018,"Dec 05, 2018",1.1344,1.1342,1.1361,1.1309,-0.01%
06/12/2018,"Dec 06, 2018",1.1376,1.1345,1.1414,1.1321,0.28%
07/12/2018,"Dec 07, 2018",1.1378,1.1377,1.1425,1.1359,0.02%
10/12/2018,"Dec 10, 2018",1.1356,1.1401,1.1444,1.1349,-0.19%
11/12/2018,"Dec 11, 2018",1.1316,1.1361,1.1402,1.1304,-0.35%
12/12/2018,"Dec 12, 2018",1.1368,1.1317,1.1388,1.1312,0.46%
13/12/2018,"Dec 13, 2018",1.1363,1.1369,1.1396,1.133,-0.04%
14/12/2018,"Dec 14, 2018",1.1309,1.1362,1.1374,1.1268,-0.48%
17/12/2018,"Dec 17, 2018",1.1347,1.1308,1.136,1.1299,0.34%
18/12/2018,"Dec 18, 2018",1.1361,1.1346,1.1402,1.1336,0.12%
19/12/2018,"Dec 19, 2018",1.1377,1.1361,1.1442,1.136,0.14%
20/12/2018,"Dec 20, 2018",1.1446,1.1377,1.1487,1.1371,0.61%
21/12/2018,"Dec 21, 2018",1.1369,1.1447,1.1477,1.1353,-0.67%
24/12/2018,"Dec 24, 2018",1.14,1.137,1.1439,1.135,0.27%
25/12/2018,"Dec 25, 2018",1.1362,1.14,1.1429,1.1361,-0.33%
26/12/2018,"Dec 26, 2018",1.1353,1.1363,1.1423,1.1342,-0.08%
27/12/2018,"Dec 27, 2018",1.143,1.1353,1.1457,1.1349,0.68%
28/12/2018,"Dec 28, 2018",1.1438,1.1429,1.1478,1.1424,0.07%
31/12/2018,"Dec 31, 2018",1.147,1.1443,1.147,1.1421,0.28%
01/01/2019,"Jan 01, 2019",1.1464,1.1466,1.1481,1.1425,-0.05%
02/01/2019,"Jan 02, 2019",1.1343,1.1464,1.1499,1.1325,-1.06%
03/01/2019,"Jan 03, 2019",1.1394,1.1345,1.1413,1.1309,0.45%
04/01/2019,"Jan 04, 2019",1.1395,1.1393,1.1422,1.1345,0.01%
07/01/2019,"Jan 07, 2019",1.1476,1.1392,1.1485,1.1392,0.71%
08/01/2019,"Jan 08, 2019",1.1442,1.1476,1.1487,1.1422,-0.30%
09/01/2019,"Jan 09, 2019",1.1543,1.1444,1.1556,1.1435,0.88%
10/01/2019,"Jan 10, 2019",1.15,1.1542,1.1572,1.1485,-0.37%
11/01/2019,"Jan 11, 2019",1.1469,1.1499,1.1542,1.1457,-0.27%
14/01/2019,"Jan 14, 2019",1.1477,1.1471,1.1485,1.144,0.07%
15/01/2019,"Jan 15, 2019",1.1417,1.1473,1.1494,1.1381,-0.52%
16/01/2019,"Jan 16, 2019",1.14,1.1414,1.1429,1.1377,-0.15%
17/01/2019,"Jan 17, 2019",1.1398,1.1396,1.141,1.1369,-0.02%
18/01/2019,"Jan 18, 2019",1.1363,1.1389,1.1413,1.1352,-0.31%
21/01/2019,"Jan 21, 2019",1.1366,1.1371,1.1409,1.1355,0.03%
22/01/2019,"Jan 22, 2019",1.1359,1.1365,1.1386,1.1334,-0.06%
23/01/2019,"Jan 23, 2019",1.1381,1.1358,1.1397,1.1348,0.19%
24/01/2019,"Jan 24, 2019",1.1306,1.138,1.1398,1.1287,-0.66%
25/01/2019,"Jan 25, 2019",1.1415,1.1306,1.1421,1.1298,0.96%
28/01/2019,"Jan 28, 2019",1.1434,1.1404,1.1445,1.1388,0.17%
29/01/2019,"Jan 29, 2019",1.1432,1.1428,1.1453,1.141,-0.02%
30/01/2019,"Jan 30, 2019",1.1479,1.1433,1.1503,1.1404,0.41%
31/01/2019,"Jan 31, 2019",1.1446,1.148,1.1517,1.1434,-0.29%
01/02/2019,"Feb 01, 2019",1.1456,1.1447,1.149,1.1433,0.09%
04/02/2019,"Feb 04, 2019",1.1438,1.1457,1.1467,1.1421,-0.16%
05/02/2019,"Feb 05, 2019",1.1415,1.1442,1.1456,1.14,-0.20%
06/02/2019,"Feb 06, 2019",1.1362,1.1406,1.142,1.1359,-0.46%
07/02/2019,"Feb 07, 2019",1.1341,1.136,1.1375,1.1322,-0.18%
08/02/2019,"Feb 08, 2019",1.133,1.1346,1.1355,1.132,-0.10%
11/02/2019,"Feb 11, 2019",1.1276,1.1328,1.1331,1.1264,-0.48%
12/02/2019,"Feb 12, 2019",1.1325,1.128,1.1342,1.1256,0.43%
13/02/2019,"Feb 13, 2019",1.1267,1.1326,1.1346,1.126,-0.51%
14/02/2019,"Feb 14, 2019",1.1301,1.1262,1.1313,1.1247,0.30%
15/02/2019,"Feb 15, 2019",1.1295,1.1295,1.1313,1.1233,-0.05%
18/02/2019,"Feb 18, 2019",1.1311,1.1288,1.1337,1.1284,0.14%
19/02/2019,"Feb 19, 2019",1.1341,1.131,1.1358,1.1274,0.27%
20/02/2019,"Feb 20, 2019",1.1337,1.1342,1.1374,1.1324,-0.04%
21/02/2019,"Feb 21, 2019",1.1336,1.1338,1.1368,1.132,-0.01%
22/02/2019,"Feb 22, 2019",1.1343,1.1337,1.136,1.1315,0.06%
25/02/2019,"Feb 25, 2019",1.1359,1.1338,1.1369,1.1323,0.14%
26/02/2019,"Feb 26, 2019",1.1387,1.1366,1.1404,1.1343,0.25%
27/02/2019,"Feb 27, 2019",1.1369,1.1396,1.1404,1.136,-0.16%
