Date,Combined Index,DXY Price,DXY P&L,IQS Price,IQS P&L,Combined P&L,Adjusted DXY Price
01/05/2017,1056651.65,98.93,0.000323566,1335628.07,-0.020271431,-0.020594997,846865.1155
02/05/2017,1016053.048,98.829,-0.001020924,1282947.08,-0.039442859,-0.038421935,846000.5307
03/05/2017,1022552.908,99.082,0.002559977,1294438.62,0.008957143,0.006397165,848166.2728
04/05/2017,974979.6719,98.647,-0.004390303,1228533.2,-0.050914287,-0.046523984,844442.5659
05/05/2017,956851.2192,98.528,-0.001206322,1204208.25,-0.019799994,-0.018593672,843423.8967
08/05/2017,1003410.681,98.936,0.004140955,1267790.44,0.052799995,0.04865904,846916.477
09/05/2017,997717.3769,99.544,0.006145387,1268388.12,0.000471434,-0.005673953,852121.1064
10/05/2017,1029550.995,99.559,0.000150687,1309049.01,0.032057136,0.031906449,852249.5101
11/05/2017,1030109.415,99.505,-0.000542392,1309049.01,0,0.000542392,851787.2568
12/05/2017,1003548.821,99.131,-0.003758605,1270375.97,-0.029542851,-0.025784246,848585.7249
15/05/2017,1041899.078,98.801,-0.003328928,1314693.94,0.034885712,0.03821464,845760.8438
16/05/2017,1031374.729,97.998,-0.008127448,1290728.95,-0.01822857,-0.010101122,838886.9664
17/05/2017,1074616.808,97.462,-0.005469499,1337785.24,0.036457143,0.041926642,834298.6747
18/05/2017,1109531.862,97.772,0.003180727,1385505.95,0.035671428,0.032490701,836952.3509
19/05/2017,1108885.727,97.03,-0.007589085,1374184.38,-0.008171434,-0.000582349,830600.6485
22/05/2017,1102747.139,96.881,-0.001535608,1364466.94,-0.007071424,-0.005535816,829325.1719
23/05/2017,1144655.761,97.264,0.003953304,1421716.07,0.04195714,0.038003836,832603.746
24/05/2017,1155745.906,97.147,-0.001202912,1433780.35,0.008485717,0.009688629,831602.1973
25/05/2017,1148862.677,97.176,0.000298517,1425669.25,-0.005657143,-0.005955659,831850.4444
26/05/2017,1044276.383,97.364,0.001934634,1298642.12,-0.0891,-0.091034634,833459.7706
29/05/2017,1087270.733,97.364,0,1352109.07,0.041171428,0.041171428,833459.7706
30/05/2017,1058726.467,97.212,-0.001561152,1314501.12,-0.027814287,-0.026253135,832158.6132
31/05/2017,1151800.427,96.854,-0.003682673,1425219.67,0.08422857,0.087911243,829094.0452
01/06/2017,1078703.46,97.141,0.002963223,1338993.88,-0.0605,-0.063463223,831550.8358
02/06/2017,1064100.951,96.67,-0.004848622,1314375.52,-0.018385715,-0.013537093,827518.96
05/06/2017,1114511.586,96.754,0.000868936,1377784.75,0.048242857,0.047373921,828238.0207
06/06/2017,1047735.273,96.591,-0.001684685,1292913.21,-0.0616,-0.059915315,826842.7006
07/06/2017,1043667.213,96.708,0.001211293,1289459.29,-0.002671424,-0.003882717,827844.2494
08/06/2017,1020624.126,96.898,0.001964677,1263522.74,-0.020114284,-0.022078961,829470.6961
09/06/2017,974851.4442,97.239,0.003519164,1211303.15,-0.041328572,-0.044847736,832389.7399
12/06/2017,969906.7899,97.121,-0.001213505,1203689.24,-0.006285718,-0.005072213,831379.6309
13/06/2017,950204.0283,96.942,-0.001843062,1177018.93,-0.022157139,-0.020314077,829847.3469
14/06/2017,981169.324,96.921,-0.000216624,1215120.71,0.032371425,0.032588049,829667.5817
15/06/2017,889756.9327,97.437,0.005323924,1108381.03,-0.087842861,-0.093166785,834084.6685
16/06/2017,874797.0482,97.146,-0.002986545,1086435.09,-0.019799996,-0.016813451,831593.637
19/06/2017,863974.227,97.264,0.001214667,1074313.58,-0.011157141,-0.012371808,832603.746
20/06/2017,862659.5763,97.412,0.001521632,1074313.58,0,-0.001521632,833870.6624
21/06/2017,873071.1963,97.216,-0.002012072,1085118.1,0.010057138,0.012069211,832192.8542
22/06/2017,841694.97,97.303,0.000894914,1047092.47,-0.035042849,-0.035937764,832937.5956
23/06/2017,844817.7091,96.942,-0.00371006,1047092.47,0,0.00371006,829847.3469
26/06/2017,848744.3902,97.116,0.001794888,1053838.73,0.00644285,0.004647963,831336.8296
27/06/2017,900764.7353,96.093,-0.010533795,1107328.58,0.05075715,0.061290944,822579.6982
28/06/2017,907291.8407,95.744,-0.003631898,1111330.78,0.003614284,0.007246182,819592.1724
29/06/2017,952220.4387,95.366,-0.003948028,1161975.71,0.045571427,0.049519456,816356.3995
30/06/2017,903040.0104,95.421,0.000576725,1102631.95,-0.051071429,-0.051648154,816827.213
03/07/2017,926518.9494,95.969,0.005742971,1137632.64,0.031742859,0.025999888,821518.2277
04/07/2017,962626.7171,95.969,0,1181967.81,0.038971429,0.038971429,821518.2277
05/07/2017,914527.7448,96.059,0.000937803,1124017.61,-0.049028577,-0.04996638,822288.6498
06/07/2017,863519.3119,95.575,-0.00503857,1055661.29,-0.060814279,-0.055775708,818145.4909
07/07/2017,792082.4149,95.792,0.002270468,970725.79,-0.080457151,-0.082727619,820003.0642
10/07/2017,779137.0912,95.777,-0.000156589,954708.82,-0.016499994,-0.016343405,819874.6605
11/07/2017,862587.7572,95.422,-0.003706527,1053425.71,0.103399998,0.107106525,816835.7733
12/07/2017,788170.8025,95.512,0.000943179,963538.4,-0.085328571,-0.086271749,817606.1954
13/07/2017,815204.2884,95.508,-4.18796E-05,996546.47,0.03425714,0.03429902,817571.9544
14/07/2017,831026.5871,94.93,-0.006051849,1009857.49,0.013357149,0.019408998,812624.1323
17/07/2017,908171.6369,94.904,-0.000273886,1103327.01,0.092557139,0.092831025,812401.566
18/07/2017,952364.1638,94.402,-0.005289556,1151179.88,0.04337143,0.048660986,808104.3226
19/07/2017,1036091.652,94.588,0.001970297,1254654.5,0.089885709,0.087915412,809696.5283
20/07/2017,958052.7053,94.117,-0.00497949,1153905.75,-0.080299995,-0.075320505,805664.6525
21/07/2017,925024.0347,93.679,-0.004653782,1108755.06,-0.039128577,-0.034474795,801915.2649
24/07/2017,879659.264,93.798,0.001270295,1055788.25,-0.047771426,-0.049041721,802933.9341
25/07/2017,895679.5488,93.888,0.000959509,1076029.22,0.019171429,0.018211921,803704.3562
26/07/2017,894547.8324,93.505,-0.004079329,1070280.15,-0.005342857,-0.001263528,800425.7821
27/07/2017,937802.9106,93.715,0.002245869,1124436.32,0.050599995,0.048354126,802223.4337
28/07/2017,997901.5323,93.114,-0.006413061,1189284.17,0.05767143,0.06408449,797078.726
31/07/2017,1002145.459,92.718,-0.004252851,1189284.17,0,0.004252851,793688.8687
01/08/2017,1037490.258,92.901,0.001973727,1233576.51,0.037242857,0.03526913,795255.3936
02/08/2017,1001596.134,92.699,-0.002174358,1188216.14,-0.036771428,-0.03459707,793526.224
03/08/2017,1102241.654,92.707,8.63008E-05,1307716.74,0.100571433,0.100485132,793594.706
04/08/2017,1086710.401,93.416,0.00764775,1299291.31,-0.006442856,-0.014090606,799663.9202
07/08/2017,1045775.242,93.309,-0.001145414,1248860.24,-0.03881429,-0.037668876,798747.9739
08/08/2017,1044452.484,93.515,0.002207718,1250037.74,0.00094286,-0.001264859,800511.3846
09/08/2017,983361.3576,93.43,-0.000908945,1175785.5,-0.059399999,-0.058491054,799783.7637
10/08/2017,928284.7215,93.304,-0.001348603,1108345.8,-0.057357145,-0.056008542,798705.1727
11/08/2017,904031.055,92.956,-0.003729744,1075253.76,-0.029857144,-0.0261274,795726.2072
14/08/2017,853472.3149,93.305,0.003754464,1019156.24,-0.052171424,-0.055925889,798713.7329
15/08/2017,833252.9087,93.756,0.00483361,999937.86,-0.018857148,-0.023690758,802574.4038
16/08/2017,843018.9332,93.438,-0.003391783,1008265.92,0.008328578,0.01172036,799852.2456
17/08/2017,868515.2009,93.534,0.001027419,1039795.83,0.031271423,0.030244004,800674.0292
18/08/2017,892932.499,93.359,-0.001870977,1067083.05,0.026242863,0.028113841,799175.9862
21/08/2017,930488.9626,93.012,-0.003716835,1107998.06,0.038342854,0.042059689,796205.5809
22/08/2017,935209.0215,93.461,0.004827334,1118967.24,0.009899999,0.005072665,800049.1313
23/08/2017,906496.094,93.07,-0.004183563,1079931.27,-0.034885713,-0.03070215,796702.0752
24/08/2017,954213.0119,93.202,0.001418287,1138309.27,0.054057144,0.052638857,797832.0276
25/08/2017,992576.5241,92.677,-0.005632926,1177662.24,0.034571422,0.040204348,793337.8986
28/08/2017,968380.3781,92.14,-0.005794318,1142130.49,-0.030171427,-0.024377109,788741.0466
29/08/2017,964722.2887,92.184,0.000477534,1138361.46,-0.003299999,-0.003777534,789117.6974
30/08/2017,912403.6709,92.823,0.006931789,1084516.96,-0.047300003,-0.054231791,794587.6945
31/08/2017,873314.3963,92.628,-0.002100772,1035775.67,-0.044942856,-0.042842084,792918.4466
01/09/2017,862378.5651,92.769,0.001522218,1024382.14,-0.010999998,-0.012522216,794125.4412
04/09/2017,861972.0177,92.769,0,1023899.22,-0.000471426,-0.000471426,794125.4412
05/09/2017,848460.3258,92.226,-0.005853248,1001856.13,-0.021528574,-0.015675325,789477.2277
06/09/2017,825155.1349,92.252,0.000281916,974619.96,-0.02718571,-0.027467626,789699.7941
07/09/2017,852265.7533,91.642,-0.006612323,1000196.77,0.026242855,0.032855177,784478.0442
08/09/2017,815160.2212,91.326,-0.003448201,953201.81,-0.046985715,-0.043537514,781773.0065
11/09/2017,740643.6561,91.853,0.005770536,871566.88,-0.085642861,-0.091413397,786284.2561
12/09/2017,782169.5734,91.856,3.26609E-05,920461.78,0.056099998,0.056067337,786309.9368
13/09/2017,792227.554,92.508,0.007098067,938831.57,0.019957146,0.012859079,791891.2171
14/09/2017,812300.8995,92.112,-0.004280711,958600.68,0.021057142,0.025337853,788501.3597
15/09/2017,832495.0015,91.863,-0.002703231,979840.53,0.022157141,0.024860371,786369.8585
18/09/2017,818981.4483,91.824,-0.000424545,963519.19,-0.016657139,-0.016232594,786036.0089
19/09/2017,839473.4414,91.561,-0.002864175,984868.02,0.02215714,0.025021315,783784.6643
20/09/2017,835241.0552,92.296,0.008027435,987808.56,0.00298572,-0.005041715,790076.445
21/09/2017,848370.2289,92.049,-0.002676172,1000692.4,0.013042851,0.015719023,787962.0642
22/09/2017,887254.1682,91.967,-0.00089083,1045666.38,0.044942862,0.045833691,787260.1241
25/09/2017,864834.7583,92.441,0.005154023,1024633.55,-0.020114283,-0.025268306,791317.6806
26/09/2017,825639.6858,92.781,0.003678022,981964.88,-0.041642859,-0.04532088,794228.1642
27/09/2017,857978.3263,93.171,0.004203447,1024554.1,0.043371429,0.039167982,797566.66
28/09/2017,883503.941,92.932,-0.002565176,1052407.33,0.027185709,0.029750885,795520.7613
29/09/2017,883969.7837,92.883,-0.000527267,1052407.33,0,0.000527267,795101.3092
02/10/2017,961653.0756,93.405,0.005619974,1150807.42,0.093500004,0.087880031,799569.7575
03/10/2017,962618.2358,93.414,9.63546E-05,1152073.31,0.001100002,0.001003647,799646.7997
04/10/2017,1021591.193,93.284,-0.001391654,1221049.58,0.059871424,0.061263079,798533.9678
05/10/2017,1003064.549,93.803,0.005563655,1205699.24,-0.012571431,-0.018135086,802976.7353
06/10/2017,896824.1319,93.641,-0.001727024,1075914.33,-0.107642856,-0.105915833,801589.9755
09/10/2017,854720.3542,93.505,-0.001452355,1023840.08,-0.048399997,-0.046947641,800425.7821
10/10/2017,774467.5326,93.101,-0.004320625,923284.36,-0.098214284,-0.093893659,796967.4428
11/10/2017,863658.7118,92.825,-0.002964522,1026876.86,0.112199994,0.115164517,794604.815
12/10/2017,929616.9512,92.898,0.000786426,1106107.75,0.077157148,0.076370722,795229.7129
13/10/2017,833854.7153,92.935,0.000398286,992605.29,-0.102614289,-0.103012575,795546.442
16/10/2017,834709.6978,93.161,0.002431807,996036.87,0.003457145,0.001025337,797481.0576
17/10/2017,807307.2215,93.35,0.002028746,965358.93,-0.030800004,-0.03282875,799098.944
18/10/2017,797832.705,93.228,-0.001306909,952767.89,-0.013042859,-0.011735949,798054.594
19/10/2017,798004.7156,93.12,-0.00115845,951869.57,-0.000942853,0.000215597,797130.0875
20/10/2017,778897.7619,93.579,0.004929124,933770.45,-0.019014286,-0.023943409,801059.2403
23/10/2017,750136.5496,93.814,0.002511247,901635.41,-0.034414282,-0.03692553,803070.8981
24/10/2017,714110.2981,93.661,-0.001630887,856862.77,-0.049657145,-0.048026258,801761.1804
25/10/2017,726982.4339,93.577,-0.000896851,871539.6,0.017128565,0.018025417,801042.1198
26/10/2017,698379.0029,94.509,0.009959712,845928.79,-0.02938571,-0.039345422,809020.2689
27/10/2017,653814.1455,94.822,0.003311854,794750.1,-0.060499998,-0.063811852,811699.6258
30/10/2017,657173.5035,94.454,-0.003880956,795749.21,0.001257137,0.005138093,808549.4554
31/10/2017,637829.3918,94.429,-0.000264679,772115.46,-0.029699998,-0.029435319,808335.4492
01/11/2017,614689.2796,94.709,0.002965191,746392.99,-0.033314279,-0.03627947,810732.318
02/11/2017,614218.8781,94.588,-0.001277598,744868.21,-0.002042865,-0.000765267,809696.5283
03/11/2017,602620.5512,94.858,0.002854485,732929.04,-0.016028567,-0.018883052,812007.7947
06/11/2017,583348.1175,94.657,-0.002118957,707936.16,-0.0341,-0.031981043,810287.1852
07/11/2017,591633.7413,94.8,0.001510718,719060.87,0.015714284,0.014203567,811511.3004
08/11/2017,585883.3021,94.768,-0.000337553,711829.17,-0.010057146,-0.009719593,811237.3725
09/11/2017,585785.1788,94.352,-0.004389667,708585.26,-0.004557147,-0.000167479,807676.3103
10/11/2017,565164.7159,94.278,-0.000784297,683086.32,-0.035985705,-0.035201408,807042.8521
13/11/2017,538039.4439,94.388,0.001166762,651098.36,-0.046828577,-0.047995339,807984.4791
14/11/2017,558232.658,93.723,-0.007045387,670947.56,0.030485716,0.037531104,802291.9157
15/11/2017,503300.6454,93.726,3.20092E-05,604945.49,-0.098371429,-0.098403438,802317.5964
16/11/2017,507516.8847,93.854,0.001365683,610839.39,0.009742861,0.008377178,803413.3079
17/11/2017,506154.4822,93.575,-0.002972702,607383.78,-0.00565715,-0.002684448,801024.9993
20/11/2017,503712.7758,93.997,0.004509752,607192.89,-0.000314282,-0.004824034,804637.423
21/11/2017,492324.291,93.877,-0.001276636,592689.65,-0.023885721,-0.022609085,803610.1935
22/11/2017,503797.3958,93.135,-0.007903959,601817.07,0.015399999,0.023303958,797258.4912
23/11/2017,500630.6695,93.135,0,598034.22,-0.006285714,-0.006285714,797258.4912
24/11/2017,477284.7125,92.707,-0.00459548,567397.78,-0.051228574,-0.046633094,793594.706
27/11/2017,510578.068,92.825,0.001272827,607699.24,0.071028582,0.069755755,794604.815
28/11/2017,507481.0917,93.213,0.004179908,606553.29,-0.001885719,-0.006065627,797926.1903
29/11/2017,480306.2232,93.107,-0.00113718,573383.49,-0.054685714,-0.053548534,797018.8043
30/11/2017,493075.1092,93.002,-0.001127735,587980.2,0.025457151,0.026584886,796119.9785
01/12/2017,490054.5278,92.841,-0.001731146,583360.35,-0.007857152,-0.006126007,794741.7789
04/12/2017,489841.3214,93.144,0.003263644,585010.43,0.002828578,-0.000435067,797335.5334
05/12/2017,473601.056,93.334,0.002039852,566808.25,-0.031114283,-0.033154135,798961.9801
06/12/2017,450462.2715,93.582,0.002657124,540621.71,-0.046199998,-0.048857122,801084.921
07/12/2017,429317.0701,93.769,0.001998248,516324.62,-0.044942868,-0.046941115,802685.687
08/12/2017,424788.4887,93.874,0.001119773,511456.42,-0.009428565,-0.010548338,803584.5128
11/12/2017,407573.1209,93.843,-0.00033023,490559.77,-0.040857147,-0.040526917,803319.1452
12/12/2017,388354.3925,94.08,0.002525495,468666.79,-0.044628568,-0.047154063,805347.9234
13/12/2017,393035.8095,93.419,-0.007025935,471023.51,0.005028562,0.012054497,799689.601
14/12/2017,414647.4001,93.479,0.000642268,497225.88,0.055628582,0.054986314,800203.2157
15/12/2017,400662.0901,93.929,0.004813915,482848.95,-0.028914283,-0.033728199,804055.3263
18/12/2017,402094.2753,93.239,-0.007345974,481027.92,-0.003771428,0.003574546,798148.7567
19/12/2017,445596.0569,93.027,-0.002273727,531975.65,0.105914289,0.108188015,796333.9846
20/12/2017,446247.4921,92.891,-0.001461941,531975.65,0,0.001461941,795169.7912
21/12/2017,482430.8526,92.862,-0.000312194,574944.08,0.080771423,0.081083616,794921.5441
22/12/2017,444355.0948,92.924,0.000667657,529950.6,-0.078257141,-0.078924798,795452.2793
26/12/2017,392153.8867,92.801,-0.001323662,466992.47,-0.118799998,-0.117476335,794399.3691
27/12/2017,364112.4367,92.612,-0.002036616,432648.51,-0.073542856,-0.07150624,792781.4826
28/12/2017,381131.1661,92.3,-0.003368894,451413.09,0.043371419,0.046740313,790110.6859
29/12/2017,368594.5682,91.826,-0.005135428,434246.5,-0.03802856,-0.032893133,786053.1294
02/01/2018,344819.5055,91.573,-0.002755211,405040.32,-0.067257145,-0.064501934,783887.3872
03/01/2018,355199.0252,91.896,0.003527241,418661.24,0.033628553,0.030101313,786652.3466
04/01/2018,321028.6018,91.581,-0.003427788,376950.62,-0.099628568,-0.09620078,783955.8692
05/01/2018,362779.1947,91.673,0.001004575,426352.69,0.13105714,0.130052564,784743.4118
08/01/2018,355274.5916,92.1,0.00465786,419518.87,-0.016028561,-0.020686421,788398.6368
09/01/2018,359570.3365,92.26,0.001737242,425320.22,0.013828579,0.012091337,789768.2761
10/01/2018,376357.9419,92.07,-0.002059397,444301.65,0.044628562,0.04668796,788141.8294
11/01/2018,374106.5375,91.608,-0.005017921,439414.33,-0.011000004,-0.005982083,784186.9959
12/01/2018,399658.4512,90.735,-0.009529735,465239.34,0.058771433,0.068301169,776713.9013
15/01/2018,403426.6575,90.735,0,469625.88,0.009428566,0.009428566,776713.9013
16/01/2018,382081.928,90.146,-0.006491431,441730.1,-0.059400006,-0.052908575,771671.9165
17/01/2018,382334.7689,90.313,0.00185255,442840.74,0.002514295,0.000661745,773101.4776
18/01/2018,393817.9284,90.297,-0.000177162,456062.7,0.029857145,0.030034306,772964.5136
19/01/2018,431126.0361,90.37,0.000808443,499636.23,0.09554285,0.094734406,773589.4116
22/01/2018,428999.0566,90.191,-0.001980746,496181.6,-0.00691429,-0.004933545,772057.1276
23/01/2018,430311.8676,89.915,-0.003060172,496181.6,0,0.003060172,769694.4997
24/01/2018,440588.802,89.011,-0.01005394,503043.09,0.013828586,0.023882526,761956.0375
25/01/2018,430657.513,89.227,0.002426666,492924.74,-0.020114281,-0.022540947,763805.0506
26/01/2018,433768.0733,88.891,-0.003765676,494628.85,0.00345714,0.007222817,760928.8081
29/01/2018,445002.6897,89.131,0.002699936,508775.23,0.02859999,0.025900054,762983.267
30/01/2018,445661.7237,88.999,-0.001480966,508775.23,0,0.001480966,761853.3146
31/01/2018,442385.4327,88.954,-0.000505624,504777.71,-0.007857144,-0.00735152,761468.1035
01/02/2018,442393.8304,88.505,-0.005047553,502239.4,-0.00502857,1.89828E-05,757624.5532
02/02/2018,475194.3225,89.036,0.005999661,542490.3,0.080142856,0.074143195,762170.0437
05/02/2018,454257.8919,89.405,0.004144391,520837.19,-0.03991428,-0.044058672,765328.7744
06/02/2018,457450.5724,89.451,0.000514513,524765.79,0.007542856,0.007028344,765722.5457
07/02/2018,451164.1426,90.118,0.007456596,521467.26,-0.006285718,-0.013742315,771432.2296
08/02/2018,482510.7312,90.116,-2.21931E-05,557686.89,0.069457151,0.069479344,771415.1091
09/02/2018,517131.9948,90.334,0.002419104,599051.32,0.074171423,0.071752318,773281.2427
12/02/2018,576679.2011,90.096,-0.002634667,666453.15,0.112514283,0.11514895,771243.9042
13/02/2018,579905.1636,89.592,-0.005594033,666453.15,0,0.005594033,766929.5403
14/02/2018,621431.6334,89.005,-0.006551924,709810.69,0.065057146,0.07160907,761904.6761
15/02/2018,635273.9034,88.505,-0.005617662,721634.11,0.016657146,0.022274808,757624.5532
16/02/2018,635620.7105,89.013,0.005739789,726170.09,0.006285706,0.000545917,761973.158
19/02/2018,645409.27,89.013,0,737353.11,0.015400001,0.015400001,761973.158
20/02/2018,667261.6425,89.636,0.006998978,767479.25,0.040857141,0.033858163,767306.1912
21/02/2018,697704.7997,89.913,0.003090276,804866.46,0.048714294,0.045624018,769677.3792
22/02/2018,847492.8712,89.656,-0.002858319,975360.17,0.211828568,0.214686887,767477.3961
23/02/2018,812761.6961,89.808,0.001695369,937042.45,-0.039285713,-0.040981082,768778.5534
26/02/2018,811136.5232,89.79,-0.000200428,934980.96,-0.002199996,-0.001999569,768624.469
27/02/2018,737879.2729,90.28,0.005457178,855641.14,-0.08485715,-0.090314328,772818.9894
28/02/2018,743317.1887,90.551,0.003001772,864515.36,0.010371427,0.007369655,775138.8161
01/03/2018,746000.7993,90.281,-0.002981745,865058.77,0.000628572,0.003610317,772827.5497
02/03/2018,786847.1071,89.906,-0.004153698,908830.75,0.050600007,0.054753705,769617.4575
05/03/2018,734475.5794,90.041,0.001501568,849704.82,-0.065057141,-0.066558709,770773.0907
06/03/2018,684369.8449,89.59,-0.005008829,787482.15,-0.073228571,-0.068219742,766912.4199
07/03/2018,648750.5137,89.607,0.000189753,746645.57,-0.05185715,-0.052046903,767057.944
08/03/2018,636416.1668,90.156,0.006126753,737024.51,-0.012885712,-0.019012466,771757.519
09/03/2018,674661.6449,90.065,-0.001009362,780572.13,0.059085715,0.060095076,770978.5366
12/03/2018,655365.2521,89.867,-0.002198412,756530.51,-0.030799998,-0.028601586,769283.6079
13/03/2018,664207.8103,89.643,-0.002492572,764852.34,0.010999993,0.013492565,767366.1129
14/03/2018,691436.9325,89.687,0.000490836,796582.79,0.04148572,0.040994884,767742.7637
15/03/2018,766500.9475,90.126,0.004894801,886960.8,0.113457146,0.108562345,771500.7116
16/03/2018,795641.1747,90.212,0.00095422,921526.93,0.038971429,0.03801721,772236.8927
19/03/2018,807903.5513,89.332,-0.0097548,926740.14,0.005657143,0.015411943,764703.8764
20/03/2018,802278.2881,89.954,0.00696279,926740.14,0,-0.00696279,770028.3493
21/03/2018,749502.4985,89.369,-0.006503324,859750.06,-0.072285722,-0.065782398,765020.6055
22/03/2018,762763.7675,89.473,0.001163714,875962.49,0.018857143,0.017693429,765910.8711
23/03/2018,767473.7022,89.033,-0.004917685,877063.7,0.001257143,0.006174828,762144.363
26/03/2018,757181.7848,88.604,-0.004818438,861076.09,-0.018228562,-0.013410124,758472.0175
27/03/2018,738236.8555,88.983,0.004277459,843214.91,-0.020742859,-0.025020318,761716.3507
28/03/2018,730274.5749,89.719,0.008271243,841094.82,-0.002514294,-0.010785537,768016.6916
29/03/2018,708402.2318,89.812,0.00103657,816775.17,-0.028914279,-0.029950848,768812.7944
02/04/2018,672279.9601,89.706,-0.001180243,774162.84,-0.052171432,-0.050991189,767905.4084
03/04/2018,716560.2567,89.859,0.001705572,826474.13,0.06757143,0.065865858,769215.126
04/04/2018,737885.1302,89.783,-0.000845769,850371.04,0.028914287,0.029760056,768564.5473
05/04/2018,719298.2947,90.154,0.004132185,832464.65,-0.021057149,-0.025189335,771740.3985
06/04/2018,732665.3135,89.782,-0.004126273,844499.71,0.014457142,0.018583415,768555.987
09/04/2018,723406.0746,89.534,-0.002762246,831494.42,-0.015399993,-0.012637747,766433.0461
10/04/2018,707724.5317,89.28,-0.002836911,811110.93,-0.024514284,-0.021677372,764258.7437
11/04/2018,708828.2701,89.253,-0.000302419,812130.61,0.00125714,0.001559559,764027.617
12/04/2018,672686.0268,89.456,0.002274433,772568.25,-0.048714283,-0.050988716,765765.3469
13/04/2018,676772.3263,89.503,0.000525398,777667.2,0.006599999,0.006074601,766167.6785
16/04/2018,688701.0281,89.135,-0.004111594,788176.81,0.013514277,0.017625871,763017.508
17/04/2018,706380.6198,89.228,0.001043361,809232.39,0.026714285,0.025670924,763813.6109
18/04/2018,667697.6398,89.347,0.001333662,765996.26,-0.053428571,-0.054762233,764832.2801
19/04/2018,668244.7282,89.695,0.003894927,769607.39,0.004714292,0.000819365,767811.2457
20/04/2018,696916.6209,90.075,0.00423658,805888.88,0.047142856,0.042906276,771064.1391
23/04/2018,673205.6103,90.705,0.006994172,784106.86,-0.027028565,-0.034022737,776457.0939
24/04/2018,750832.4752,90.537,-0.001852158,873069.38,0.113457138,0.115309296,775018.9726
25/04/2018,727088.6144,90.953,0.004594807,849471.56,-0.027028574,-0.03162338,778580.0349
26/04/2018,655469.4804,91.365,0.004529812,769645.5,-0.093971433,-0.098501245,782106.8561
27/04/2018,617516.4512,91.343,-0.000240792,724896.12,-0.058142846,-0.057902054,781918.5307
30/04/2018,593063.3198,91.63,0.003142003,698468.47,-0.036457155,-0.039599158,784375.3213
01/05/2018,589018.0881,92.255,0.00682091,698468.47,0,-0.00682091,789725.4749
02/05/2018,591813.9384,92.339,0.00091052,702419.81,0.005657149,0.004746629,790444.5355
03/05/2018,569872.1061,92.251,-0.00095301,675707.79,-0.038028569,-0.037075559,789691.2339
04/05/2018,560842.6321,92.408,0.001701879,666151.35,-0.014142859,-0.015844738,791035.1925
07/05/2018,542275.6843,92.592,0.00199117,645424.53,-0.031114281,-0.03310545,792610.2777
08/05/2018,543370.3183,92.958,0.003952825,649278.63,0.005971419,0.002018593,795743.3277
09/05/2018,537655.0291,92.884,-0.000796058,641932.51,-0.01131428,-0.010518221,795109.8695
10/05/2018,550430.7477,92.516,-0.003961931,654642.77,0.019799994,0.023761925,791959.699
11/05/2018,548114.5825,92.411,-0.001134939,651145.11,-0.005342853,-0.004207914,791060.8732
14/05/2018,544711.326,92.462,0.000551882,647461.49,-0.005657141,-0.006209024,791497.4458
15/05/2018,543561.9104,93.093,0.006824425,650513.81,0.004714288,-0.002110137,796898.9608
16/05/2018,567064.2485,93.281,0.002019486,679954.2,0.045257133,0.043237647,798508.287
17/05/2018,567383.9148,93.375,0.001007708,681022.7,0.001571429,0.000563721,799312.9502
18/05/2018,554052.8806,93.544,0.001809906,666254.24,-0.021685709,-0.023495615,800759.6317
21/05/2018,566545.2924,93.581,0.000395536,681540.02,0.022942863,0.022547328,801076.3608
22/05/2018,564741.5804,93.526,-0.000587726,678969.64,-0.003771429,-0.003183703,800605.5473
23/05/2018,566811.8061,93.918,0.004191348,684304.4,0.007857141,0.003665793,803961.1636
24/05/2018,560105.1007,93.701,-0.002310526,674626.38,-0.014142858,-0.011832332,802103.5903
25/05/2018,600492.7743,94.13,0.004578393,726360.58,0.076685706,0.072107313,805775.9357
28/05/2018,582375.0547,94.13,0,704445.25,-0.03017142,-0.03017142,805775.9357
29/05/2018,516616.0308,94.789,0.007000956,629834.43,-0.105914292,-0.112915248,811417.1377
30/05/2018,511034.6405,94.115,-0.00711053,618551.4,-0.017914279,-0.01080375,805647.532
31/05/2018,525051.7943,93.959,-0.001657547,634492.35,0.025771423,0.02742897,804312.1337
01/06/2018,517442.6624,94.169,0.002235017,626715.29,-0.012257138,-0.014492155,806109.7853
04/06/2018,505763.4771,93.986,-0.001943315,611351.81,-0.024514289,-0.022570975,804543.2603
05/06/2018,512740.4955,93.871,-0.001223586,619037.38,0.012571436,0.013795022,803558.8321
06/06/2018,516452.2303,93.634,-0.002524741,621955.69,0.004714271,0.007239012,801530.0538
07/06/2018,503753.9927,93.376,-0.002755409,604949.65,-0.027342848,-0.024587439,799321.5104
08/06/2018,509534.9624,93.537,0.001724212,612934.98,0.013199991,0.011475779,800699.71
11/06/2018,488271.2545,93.56,0.000245892,587506.94,-0.041485705,-0.041731597,800896.5956
12/06/2018,480261.4303,93.801,0.002575887,579382.56,-0.013828569,-0.016404456,802959.6149
13/06/2018,494368.2086,93.699,-0.001087408,595770.81,0.028285715,0.029373124,802086.4698
14/06/2018,541046.4713,94.776,0.011494253,658871.45,0.105914286,0.094420033,811305.8545
15/06/2018,537951.4419,94.782,6.33072E-05,655144.12,-0.005657143,-0.00572045,811357.216
18/06/2018,549433.0435,94.457,-0.003428921,666880.55,0.017914272,0.021343193,808575.1361
