Date,ROR,Index,Leverage,Alt_ROR,Settle,1.1,New High Signal,Long Index
20080101,0,307467.63,1,,386941.53,,1,386941.53
20080102,0.0643,327244.07,1,,414309.9,,1,411821.8704
20080103,-0.0136,322792.16,1,,408111.82,,,411821.8704
20080104,-0.0089,319933.27,1,,404116.41,,,411821.8704
20080107,-0.0039,318687.28,1,,402382.75,,,411821.8704
20080108,-0.0012,318289.37,1,,401851.61,,,411821.8704
20080109,0.0083,320916.63,1,,405520.51,,,411821.8704
20080110,-0.0257,312680.62,1,,394056.45,,,411821.8704
20080111,0.0019,313261.01,1,,394880.02,,,411821.8704
20080114,0.0381,325205.72,1,,411429.45,,,411821.8704
20080115,-0.0234,317608.16,1,,400839.25,,,411821.8704
20080116,-0.0371,305838.18,1,,384481,,,411821.8704
20080117,0.0473,320313.24,1,,404485.55,,,411821.8704
20080118,-0.0572,301990.37,1,,379035.32,,,411821.8704
20080121,0,301990.37,1,,379035.32,,,411821.8704
20080122,-0.055,285373.59,1,,356103.68,,,411821.8704
20080123,-0.0474,271854.79,1,,337536.43,,,411821.8704
20080124,0.0091,274323.87,1,,340915.17,,,411821.8704
20080125,0.0404,285392.97,1,,356065.44,,,411821.8704
20080128,0.0341,295125.01,1,,369421.46,,,411821.8704
20080129,-0.0089,292500.11,1,,365804.82,,,411821.8704
20080130,-0.0038,291382.79,1,,364275.76,,,411821.8704
20080131,0.0079,293691.73,1,,367441.32,,,411821.8704
20080201,-0.0171,288658.51,1,,360529.74,,,411821.8704
20080204,-0.0207,282672.19,1,,352320.48,,,411821.8704
20080205,-0.0436,270343.01,1,,335423.19,,,411821.8704
20080206,0.0161,274691.08,1,,341363.54,,,411821.8704
20080207,-0.047,261794.31,1,,323715.04,,,411821.8704
20080208,0.1221,293763.83,1,,367193.21,,,411821.8704
20080211,0.0412,305873.18,1,,383834.41,,,411821.8704
20080212,-0.0503,290492.23,1,,362596.85,,,411821.8704
20080213,0.0229,297158.95,1,,371730.66,,,411821.8704
20080214,0.0853,322491.88,1,,406610.15,,,411821.8704
20080215,-0.0235,314914.23,1,,396099.28,,,411821.8704
20080218,0,314914.23,1,,396099.28,,,411821.8704
20080219,0.121,353018.49,1,,448820.09,,1,411821.8704
20080220,0.0007,353267.76,1,,449165.68,,1,412136.0445
20080221,0.0252,362174.07,1,,461616.56,,1,423455.0196
20080222,0.0562,382514.65,1,,490153.69,,1,449397.8703
20080225,0.0243,391792.81,1,,503255.5,,1,461308.6049
20080226,0.0094,395460.03,1,,508459.16,,1,466039.2066
20080227,-0.0164,388962.15,1,,499286.56,,,457700.4764
20080228,0.0025,389936.43,1,,500659.6,,,457700.4764
20080229,0.0011,390354.24,1,,501265.39,,,457700.4764
20080303,0.0021,391175.54,1,,502423.32,,,457700.4764
20080304,-0.002,390403.12,1,,501317.99,,,457700.4764
20080305,0.0139,395819.42,1,,508983.14,,1,457700.4764
20080306,-0.0688,368603.4,1,,470463.29,,,422682.4364
20080307,-0.0671,343859.7,1,,435738.4,,,422682.4364
20080310,0.0338,355488.86,1,,451939.15,,,422682.4364
20080311,0.027,365073.1,1,,465361.74,,,422682.4364
20080312,0.0343,377586.01,1,,482919.84,,,422682.4364
20080313,0.0642,401837.08,1,,517023.64,,1,422682.4364
20080314,-0.07,373690.03,1,,477212.82,,,386490.7816
20080317,-0.1743,308542.87,1,,385716.81,,,386490.7816
20080318,0.048,323348.95,1,,406082.66,,,386490.7816
20080319,-0.1911,261550.23,1,,320720.02,,,386490.7816
20080320,-0.0618,245386.79,1,,298917.47,,,386490.7816
20080321,0,245386.79,1,,298917.47,,,386490.7816
20080324,0.0018,245838.84,1,,299509.33,,,386490.7816
20080325,0.0364,254794.73,1,,311501.68,,,386490.7816
20080326,0.0596,269989.01,1,,331923.73,,,386490.7816
20080327,0.0037,270985.04,1,,333274.66,,,386490.7816
20080328,-0.0204,265449.33,1,,325795.98,,,386490.7816
20080331,-0.01,262795.11,1,,322212.22,,,386490.7816
20080401,-0.0862,240153.33,1,,291660.06,,,386490.7816
20080402,0.0372,249087.37,1,,303594.79,,,386490.7816
20080403,-0.0296,241707.11,1,,293709.74,,,386490.7816
20080404,0.0122,244656.74,1,,297651.33,,,386490.7816
20080407,0.0446,255570.86,1,,312254.1,,,386490.7816
20080408,-0.0122,252456.4,1,,308063.65,,,386490.7816
20080409,0.0463,264140.24,1,,323753.34,,,386490.7816
20080410,-0.0039,263115.08,1,,322364.43,,,386490.7816
20080411,-0.0114,260104.3,1,,318321.98,,,386490.7816
20080414,0.0143,263814.98,1,,323329.19,,,386490.7816
20080415,0.0152,267822.86,1,,328735.25,,,386490.7816
20080416,0.0101,270536.27,1,,332387.5,,,386490.7816
20080417,-0.0069,268667.15,1,,329864.68,,,386490.7816
20080418,0.0046,269905.39,1,,331533.8,,,386490.7816
20080421,0.013,273415.29,1,,336274.73,,,386490.7816
20080422,-0.0003,273332.88,1,,336163.76,,,386490.7816
20080423,0.0052,274765.96,1,,338086.61,,,386490.7816
20080424,-0.0165,270235,1,,331950.34,,,386490.7816
20080425,0.0169,274798.25,1,,338121.3,,,386490.7816
20080428,0.0162,279244.66,1,,344146.62,,,386490.7816
20080429,-0.0419,267555.52,1,,328284.9,,,386490.7816
20080430,-0.0087,265222.28,1,,325143.22,,,386490.7816
20080501,0.0029,265990.7,1,,326180.42,,,386490.7816
20080502,-0.0055,264529.98,1,,324207.03,,,386490.7816
20080505,0.0127,267891.84,1,,328736.2,,,386490.7816
20080506,0.0044,269070.05,1,,330327.29,,,386490.7816
20080507,0.0143,272914.76,1,,335523.34,,,386490.7816
20080508,-0.0028,272143.24,1,,334489.92,,,386490.7816
20080509,0.0207,277789.53,1,,342106.26,,,386490.7816
20080512,-0.0169,273102.37,1,,335746.5,,,386490.7816
20080513,0.0108,276045.67,1,,339735.17,,,386490.7816
20080514,0.0044,277260.83,1,,341379.49,,,386490.7816
20080515,-0.0104,274381.32,1,,337474.11,,,386490.7816
20080516,-0.0093,271838.2,1,,334021.75,,,386490.7816
20080519,-0.0055,270330.11,1,,332000.92,,,386490.7816
20080520,0.0278,277853.93,1,,342153.51,,,386490.7816
20080521,0.0202,283467.46,1,,349756.16,,,386490.7816
20080522,-0.0005,283318.56,1,,349563.79,,,386490.7816
20080523,0.0098,286101.39,1,,353332.09,,,386490.7816
20080526,0,286101.39,1,,353332.09,,,386490.7816
20080527,-0.0083,283732.49,1,,350106.17,,,386490.7816
20080528,0.0055,285296.25,1,,352224.31,,,386490.7816
20080529,-0.0224,278915.02,1,,343545.5,,,386490.7816
20080530,0.0024,279589.23,1,,344452.46,,,386490.7816
20080602,0.0153,283873.31,1,,350249.6,,,386490.7816
20080603,0.0116,287175.79,1,,354718.78,,,386490.7816
20080604,0.0121,290653.64,1,,359440.09,,,386490.7816
20080605,0.0147,294935.87,1,,365252.23,,,386490.7816
20080606,0.0035,295954.79,1,,366658.46,,,386490.7816
20080609,-0.0066,293998.44,1,,363996.52,,,386490.7816
20080610,0.0013,294393.8,1,,364517.03,,,386490.7816
20080611,0.0088,296995.99,1,,368045.56,,,386490.7816
20080612,0.0103,300067.58,1,,372215.51,,,386490.7816
20080613,-0.0203,293985.64,1,,363903.94,,,386490.7816
20080616,-0.0113,290655.67,1,,359380.61,,,386490.7816
20080617,-0.0003,290561.15,1,,359262.02,,,386490.7816
20080618,0.011,293752.9,1,,363609.09,,,386490.7816
20080619,-0.0137,289724.27,1,,358129.5,,,386490.7816
20080620,0.011,292899.27,1,,362462.87,,,386490.7816
20080623,0.005,294361.3,1,,364456.41,,,386490.7816
20080624,-0.0063,292508.74,1,,361930.73,,,386490.7816
20080625,-0.011,289281.07,1,,357551.37,,,386490.7816
20080626,0.0206,295243.5,1,,365653.48,,,386490.7816
20080627,0.0036,296316.2,1,,367101.47,,,386490.7816
20080630,0.0036,297370.49,1,,368555.19,,,386490.7816
20080701,0.0102,300394.58,1,,372690.38,,,386490.7816
20080702,0.0484,314936.52,1,,392532.42,,,386490.7816
20080703,-0.047,300132.32,1,,372238.49,,,386490.7816
20080704,0,300132.32,1,,372238.49,,,386490.7816
20080707,-0.0873,273940.88,1,,336492.43,,,386490.7816
20080708,-0.083,251201.45,1,,305770.67,,,386490.7816
20080709,-0.0033,250365.45,1,,304660.72,,,386490.7816
20080710,0.0152,254166.86,1,,309754.65,,,386490.7816
20080711,-0.0025,253538.07,1,,308902.82,,,386490.7816
20080714,0.0016,253940.01,1,,309446.49,,,386490.7816
20080715,-0.0242,247784.21,1,,301209.03,,,386490.7816
20080716,-0.0117,244890.11,1,,297332.47,,,386490.7816
20080717,-0.0054,243568.74,1,,295566.31,,,386490.7816
20080718,-0.0024,242989.55,1,,294786.02,,,386490.7816
20080721,0.0058,244392.62,1,,296666.75,,,386490.7816
20080722,-0.0036,243522.03,1,,295491.95,,,386490.7816
20080723,-0.0121,240574.55,1,,291558.95,,,386490.7816
20080724,-0.0024,240006.62,1,,290789.24,,,386490.7816
20080725,-0.0148,236446.57,1,,286055.19,,,386490.7816
20080728,0.0018,236875.09,1,,286621.58,,,386490.7816
20080729,-0.003,236165.56,1,,285675.73,,,386490.7816
20080730,-0.0096,233906.46,1,,282658.99,,,386490.7816
20080731,-0.0049,232771.36,1,,281135.46,,,386490.7816
20080801,-0.0101,230427.34,1,,278012.04,,,386490.7816
20080804,0.0417,240033.05,1,,290764.46,,,386490.7816
20080805,0.0139,243378.28,1,,295210.25,,,386490.7816
20080806,0.0035,244219.29,1,,296346.8,,,386490.7816
20080807,0.0077,246101.71,1,,298856.86,,,386490.7816
20080808,0.0481,257950.14,1,,314669.38,,,386490.7816
20080811,0.0257,264577.11,1,,323565.08,,,386490.7816
20080812,0.0386,274777.67,1,,337303.66,,,386490.7816
20080813,-0.0177,269903.43,1,,330736.35,,,386490.7816
20080814,0.0181,274798.04,1,,337321.31,,,386490.7816
20080815,-0.0041,273674.19,1,,335799.99,,,386490.7816
20080818,0.0042,274818.45,1,,337351.39,,,386490.7816
20080819,-0.0405,263692.56,1,,322322.39,,,386490.7816
20080820,0.0103,266417.82,1,,325974.3,,,386490.7816
20080821,-0.0711,247470.07,1,,300479.85,,,386490.7816
20080822,0.0119,250403.55,1,,304413.13,,,386490.7816
20080825,-0.0008,250212.57,1,,304145.25,,,386490.7816
20080826,0.0206,255357.85,1,,311037.18,,,386490.7816
20080827,-0.0041,254300.34,1,,309634.4,,,386490.7816
20080828,0.0152,258162.6,1,,314811.49,,,386490.7816
20080829,0.0183,262894.73,1,,321148.64,,,386490.7816
20080901,0,262894.73,1,,321148.64,,,386490.7816
20080902,0.0522,276621.47,1,,339589,,,386490.7816
20080903,-0.0087,274204.9,1,,336339.13,,,386490.7816
20080904,0.0178,279085.11,1,,342924.65,,,386490.7816
20080905,0.043,291089.43,1,,359144.99,,,386490.7816
20080908,0.0075,293259.47,1,,362107.93,,,386490.7816
20080909,-0.0029,292406.83,1,,360952.81,,,386490.7816
20080910,-0.0029,291547.74,1,,359801.37,,,386490.7816
20080911,0.0043,292798.36,1,,361503.23,,,386490.7816
20080912,-0.0501,278141.54,1,,341580.79,,,386490.7816
20080915,0.0226,284426.76,1,,350072.49,,,386490.7816
20080916,0.0132,288177.53,1,,355155.54,,,386490.7816
20080917,-0.0165,283423.37,1,,348709.47,,,386490.7816
20080918,0.0014,283823.75,1,,349246.48,,,386490.7816
20080919,-0.0533,268683.7,1,,328770.16,,,386490.7816
20080922,-0.0485,255653.1,1,,311230.27,,,386490.7816
20080923,0.0336,264245.07,1,,322733.34,,,386490.7816
20080924,0.0185,269141.3,1,,329300.96,,,386490.7816
20080925,-0.0093,266637.32,1,,325932.21,,,386490.7816
20080926,0.0279,274081.61,1,,335935.07,,,386490.7816
20080929,0.0721,293838.84,1,,362578.08,,,386490.7816
20080930,0.0174,298951.18,1,,369517.83,,,386490.7816
20081001,0.0312,308284.12,1,,382199.68,,,386490.7816
20081002,0.052,324327.46,1,,404061.5,,,386490.7816
20081003,-0.0051,322688.73,1,,401794.72,,,386490.7816
20081006,0.0632,343081.14,1,,429727.49,,,386490.7816
20081007,-0.0113,339200.16,1,,424385.97,,,386490.7816
20081008,0.0274,348510.17,1,,437176.97,,,386490.7816
20081009,-0.003,347453.71,1,,435734.28,,,386490.7816
20081010,0.0367,360193.62,1,,453324.88,,,386490.7816
20081013,-0.0209,352658.87,1,,442902.94,,,386490.7816
20081014,-0.0226,344697.38,1,,431892.37,,,386490.7816
20081015,0.0302,355115.27,1,,446239.83,,,386490.7816
20081016,0.0143,360203.4,1,,453259.19,,,386490.7816
20081017,-0.0136,355309.05,1,,446478.43,,,386490.7816
20081020,0.0139,360234.54,1,,453305.09,,,386490.7816
20081021,0.017,366370.15,1,,461781.89,,,386490.7816
20081022,0.0327,378354.28,1,,478392.18,,,386490.7816
20081023,0.0143,383777.57,1,,485917.29,,,386490.7816
20081024,0.0167,390176.86,1,,494843.59,,,386490.7816
20081027,-0.004,388602.79,1,,492666.28,,,386490.7816
20081028,-0.0056,386421.82,1,,489631.46,,,386490.7816
20081029,-0.029,375199.73,1,,474012.21,,,386490.7816
20081030,0.0145,380631.66,1,,481572.71,,,386490.7816
20081031,0.0065,383108.7,1,,485015.95,,,386490.7816
20081103,0.0042,384727.04,1,,487256.73,,,386490.7816
20081104,-0.0173,378090.06,1,,477984.23,,,386490.7816
20081105,0.0118,382569.39,1,,484188.47,,,386490.7816
20081106,0.0182,389528.56,1,,493881.92,,,386490.7816
20081107,0.0019,390272.8,1,,494914.13,,,386490.7816
20081110,-0.0044,388570.85,1,,492518.75,,,386490.7816
20081111,0.0095,392243.16,1,,497665.57,,,386490.7816
20081112,0.0099,396136.95,1,,503085.15,,,386490.7816
20081113,0.0084,399478.3,1,,507733.66,,,386490.7816
20081114,-0.0115,394881.22,1,,501310.83,,,386490.7816
20081117,0.0035,396272.51,1,,503240.87,,,386490.7816
20081118,0.0014,396813.44,1,,504015.86,,,386490.7816
20081119,0.0039,398379.24,1,,506178.09,,,386490.7816
20081120,0.0094,402124.98,1,,511411.97,,,386490.7816
20081121,0.0017,402798.3,1,,512368.31,,,386490.7816
20081124,-0.0216,394090.52,1,,500194.44,,,386490.7816
20081125,-0.0041,392473.56,1,,497938.56,,,386490.7816
20081126,-0.0032,391235.45,1,,496185.82,,,386490.7816
20081127,0,391235.45,1,,496185.82,,,386490.7816
20081128,0.0025,392204.68,1,,497550.33,,,386490.7816
20081201,0.0118,396844.13,1,,504008.54,,,386490.7816
20081202,0.005,398847.72,1,,506780.58,,,386490.7816
20081203,0.0069,401588.93,1,,510627.05,,,386490.7816
20081204,0.013,406793.22,1,,517929.01,,1,386490.7816
20081205,0.012,411671.52,1,,524765.68,,1,392705.9297
20081208,-0.021,403027.34,1,,512643.59,,,381685.8504
20081209,0.0067,405721.22,1,,516421.77,,,381685.8504
20081210,-0.0059,403325.09,1,,513070.2,,,381685.8504
20081211,-0.0062,400811.5,1,,509571.06,,,381685.8504
20081212,0.0076,403838.53,1,,513831.07,,,381685.8504
20081215,-0.0002,403755.59,1,,513718.03,,,381685.8504
20081216,-0.0018,403013.58,1,,512700.87,,,381685.8504
20081217,-0.001,402616.8,1,,512136.9,,,381685.8504
20081218,0.0116,407273.87,1,,518671.76,,,381685.8504
20081219,0.003,408478.03,1,,520383.38,,,381685.8504
20081222,0.0017,409156.04,1,,521356.5,,,381685.8504
20081223,0.0082,412496.15,1,,526059.13,,1,381685.8504
20081224,0.0004,412647,1,,526290.6,,1,381896.2741
20081225,0,412647,1,,526290.6,,,381896.2741
20081226,-0.0024,411671.15,1,,524901.19,,,380633.1766
20081229,0.0031,412961.37,1,,526691.1,,1,382260.3703
20081230,0.0005,413149.06,1,,526980.78,,1,382523.7159
20081231,-0.0153,406809.23,1,,518111.7,,,374460.9099
20090101,0,406809.23,1,,518111.7,,,374460.9099
20090102,-0.0015,406206.52,1,,517256.81,,,374460.9099
20090105,0.0003,406316.51,1,,517427.51,,,374460.9099
20090106,-0.022,397381,1,,504905.76,,,374460.9099
20090107,0.003,398590.79,1,,506571.95,,,374460.9099
20090108,0.0013,399123.78,1,,507296.35,,,374460.9099
20090109,-0.0055,396948.09,1,,504227.21,,,374460.9099
20090112,0.0104,401059.35,1,,509995.56,,,374460.9099
20090113,0.0003,401195.84,1,,510163.86,,,374460.9099
20090114,0.0036,402638.15,1,,512184.11,,,374460.9099
20090115,0.0017,403325.54,1,,513141.9,,,374460.9099
20090116,-0.0063,400804.51,1,,509585.82,,,374460.9099
20090119,0,400804.51,1,,509585.82,,,374460.9099
20090120,0.0132,406084.35,1,,516985.01,,,374460.9099
20090121,0.0059,408472.92,1,,520340.24,,,374460.9099
20090122,0.0037,409992.01,1,,522458.03,,,374460.9099
20090123,-0.0046,408122.25,1,,519814.39,,,374460.9099
20090126,-0.0122,403147.85,1,,512838.48,,,374460.9099
20090127,0.0044,404917.93,1,,515320.62,,,374460.9099
20090128,0.0084,408323.76,1,,520082.18,,,374460.9099
20090129,-0.0079,405097.21,1,,515562.67,,,374460.9099
20090130,-0.0034,403721.74,1,,513634.46,,,374460.9099
20090202,0.0055,405951.95,1,,516741.95,,,374460.9099
20090203,-0.0091,402256.87,1,,511569.36,,,374460.9099
20090204,-0.0012,401775.1,1,,510894.09,,,374460.9099
20090205,-0.0058,399445.99,1,,507634.59,,,374460.9099
20090206,-0.0141,393793.98,1,,499761.18,,,374460.9099
20090209,0.0002,393869.36,1,,499871.12,,,374460.9099
20090210,0.0109,398158.81,1,,505864.58,,,374460.9099
20090211,0.005,400146.41,1,,508646.83,,,374460.9099
20090212,0.0023,401063.33,1,,509933.71,,,374460.9099
20090213,-0.004,399448.02,1,,507690,,,374460.9099
20090216,0,399448.02,1,,507690,,,374460.9099
20090217,0.012,404235.63,1,,514391.51,,,374460.9099
20090218,-0.0002,404167.02,1,,514278.34,,,374460.9099
20090219,-0.0045,402343.93,1,,511732.66,,,374460.9099
20090220,0.0018,403074.46,1,,512745.9,,,374460.9099
20090223,-0.0026,402018.47,1,,511279.44,,,374460.9099
20090224,-0.0042,400344.23,1,,508917.33,,,374460.9099
20090225,0.0029,401486.47,1,,510540.78,,,374460.9099
20090226,-0.0005,401269.24,1,,510259.98,,,374460.9099
20090227,-0.0019,400499.1,1,,509193.54,,,374460.9099
20090302,-0.0077,397429.52,1,,504880.67,,,374460.9099
20090303,-0.0078,394313.55,1,,500548.79,,,374460.9099
20090304,-0.0088,390846.36,1,,495703.48,,,374460.9099
20090305,0.0036,392236.65,1,,497666.46,,,374460.9099
20090306,-0.002,391445,1,,496571.6,,,374460.9099
20090309,0.0088,394905.19,1,,501378.41,,,374460.9099
20090310,-0.0015,394322.2,1,,500551.14,,,374460.9099
20090311,0.0014,394884.13,1,,501321.99,,,374460.9099
20090312,-0.0011,394434.3,1,,500715.39,,,374460.9099
20090313,-0.0038,392941.83,1,,498622.4,,,374460.9099
20090316,-0.0078,389868.92,1,,494344.22,,,374460.9099
20090317,0.0028,390943.78,1,,495866.8,,,374460.9099
20090318,-0.0033,389648.62,1,,494066.8,,,374460.9099
20090319,-0.0119,385001.88,1,,487599.47,,,374460.9099
20090320,0.002,385761.76,1,,488672.18,,,374460.9099
20090323,-0.0046,383980.88,1,,486199.5,,,374460.9099
20090324,-0.0004,383842.42,1,,485985.58,,,374460.9099
20090325,0.002,384605.34,1,,487054.74,,,374460.9099
20090326,-0.0026,383620.03,1,,485661.77,,,374460.9099
20090327,0.0005,383821.24,1,,485928.88,,,374460.9099
20090330,0.0017,384480.92,1,,486837.57,,,374460.9099
20090331,-0.0035,383134.69,1,,484963.24,,,374460.9099
20090401,-0.0009,382793.68,1,,484483.13,,,374460.9099
20090402,-0.0032,381553.41,1,,482777.75,,,374460.9099
20090403,-0.0041,379998.65,1,,480600.42,,,374460.9099
20090406,0.001,380395.73,1,,481129.08,,,374460.9099
20090407,-0.0004,380257.95,1,,480917.39,,,374460.9099
20090408,-0.0001,380215.26,1,,480864.48,,,374460.9099
20090409,-0.0014,379681.11,1,,480123.95,,,374460.9099
20090410,0,379681.11,1,,480123.95,,,374460.9099
20090413,-0.003,378552.13,1,,478539.54,,,374460.9099
20090414,-0.0004,378408.25,1,,478328.99,,,374460.9099
20090415,0.0004,378578.48,1,,478539.45,,,374460.9099
20090416,-0.003,377437.58,1,,476960.27,,,374460.9099
20090417,-0.0123,372798.19,1,,470507,,,374460.9099
20090420,0.0015,373371.44,1,,471283.34,,,374460.9099
20090421,-0.0033,372139.56,1,,469572.58,,,374460.9099
20090422,-0.004,370641.26,1,,467506.46,,,374460.9099
20090423,-0.0015,370092.1,1,,466735.07,,,374460.9099
20090424,0,370092.1,1,,466735.07,,,374460.9099
20090427,0,370092.1,1,,466735.07,,,374460.9099
20090428,0,370092.1,1,,466735.07,,,374460.9099
20090429,0,370092.1,1,,466735.07,,,374460.9099
20090430,0,370092.1,1,,466735.07,,,374460.9099
20090501,0,370092.1,1,,466735.07,,,374460.9099
20090504,0,370092.1,1,,466735.07,,,374460.9099
20090505,0,370092.1,1,,466735.07,,,374460.9099
20090506,0,370092.1,1,,466735.07,,,374460.9099
20090507,0,370092.1,1,,466735.07,,,374460.9099
20090508,0,370092.1,1,,466735.07,,,374460.9099
20090511,0,370092.1,1,,466735.07,,,374460.9099
20090512,0,370088.39,1,,466735.07,,,374460.9099
20090513,-0.0003,369994.3,1,,466581.05,,,374460.9099
20090514,0.0003,370113.91,1,,466735.02,,,374460.9099
20090515,0.0004,370252.67,1,,466940.38,,,374460.9099
20090518,-0.0012,369793.34,1,,466324.02,,,374460.9099
20090519,0.0006,370019.36,1,,466631.8,,,374460.9099
20090520,0.0015,370586.09,1,,467401.74,,,374460.9099
20090521,0.0027,371572.19,1,,468789.92,,,374460.9099
20090522,0.0042,373125.79,1,,470955.73,,,374460.9099
20090525,0,373125.79,1,,470955.73,,,374460.9099
20090526,-0.002,372382.45,1,,469919.63,,,374460.9099
20090527,0.0065,374789.83,1,,473279.55,,,374460.9099
20090528,0.003,375915.56,1,,474841.38,,,374460.9099
20090529,0.0102,379743.99,1,,480169.1,,,374460.9099
20090601,0.0145,385244.84,1,,487827.79,,,374460.9099
20090602,0.0008,385555.17,1,,488257.08,,,374460.9099
20090603,-0.0215,377280.69,1,,476709.8,,,374460.9099
20090604,0.015,382945.95,1,,484575.51,,,374460.9099
20090605,-0.0166,376598.59,1,,475727.17,,,374460.9099
20090608,-0.0112,372363.39,1,,469866.21,,,374460.9099
20090609,0.0028,373412.37,1,,471313.39,,,374460.9099
20090610,-0.002,372677.08,1,,470276.51,,,374460.9099
20090611,0.0043,374269.55,1,,472500.91,,,374460.9099
20090612,-0.0146,368814.33,1,,464912.55,,,374460.9099
20090615,-0.0015,368247.71,1,,464145.44,,,374460.9099
20090616,0.0031,369393.44,1,,465728.18,,,374460.9099
20090617,-0.003,368291.61,1,,464191.28,,,374460.9099
20090618,0.0022,369093.21,1,,465314.62,,,374460.9099
20090619,-0.0068,366583.02,1,,461834.07,,,374460.9099
20090622,-0.0037,365237.46,1,,459954.4,,,374460.9099
20090623,-0.0029,364185.44,1,,458487.15,,,374460.9099
20090624,-0.0017,363558.86,1,,457629.78,,,374460.9099
20090625,0.0044,365140.94,1,,459844.7,,,374460.9099
20090626,-0.0035,363872.83,1,,458074.3,,,374460.9099
20090629,0.0056,365923.39,1,,460896.04,,,374460.9099
20090630,-0.0048,364160.91,1,,458462.51,,,374460.9099
20090701,0.0005,364342.63,1,,458714.66,,,374460.9099
20090702,0.0048,366105.56,1,,461136.68,,,374460.9099
20090703,0,366105.56,1,,461136.68,,,374460.9099
20090706,0.0089,369375.08,1,,465651.2,,,374460.9099
20090707,0.0045,371049.5,1,,467956.18,,,374460.9099
20090708,-0.001,370662.26,1,,467441.43,,,374460.9099
20090709,-0.0098,367032.01,1,,462402.41,,,374460.9099
20090710,0.0058,369160.33,1,,465352.53,,,374460.9099
20090713,-0.0292,358396.96,1,,450405.41,,,374460.9099
20090714,0.0143,363531.13,1,,457490.29,,,374460.9099
20090715,-0.0095,360069.7,1,,452709.51,,,374460.9099
20090716,-0.0006,359864.47,1,,452410.73,,,374460.9099
20090717,-0.0134,355051.86,1,,445742.19,,,374460.9099
20090720,0.0014,355557.92,1,,446428.63,,,374460.9099
20090721,0.0056,357549.99,1,,449178.64,,,374460.9099
20090722,0.025,366492.6,1,,461531.05,,,374460.9099
20090723,-0.0101,362791.34,1,,456403.44,,,374460.9099
20090724,0.0169,368938.85,1,,464887.98,,,374460.9099
20090727,-0.0046,367244.43,1,,462535.64,,,374460.9099
20090728,-0.0079,364325.71,1,,458516.21,,,374460.9099
20090729,0.0056,366360.23,1,,461340.67,,,374460.9099
20090730,-0.0081,363409.04,1,,457230.12,,,374460.9099
20090731,-0.0171,357194.93,1,,448629.63,,,374460.9099
20090803,-0.0186,350560.75,1,,439450.66,,,374460.9099
20090804,0.0054,352455.44,1,,442061,,,374460.9099
20090805,0.0052,354289.1,1,,444589.59,,,374460.9099
20090806,0.0235,362603.78,1,,456082.23,,,374460.9099
20090807,0.0172,368837.42,1,,464711.31,,,374460.9099
20090810,-0.0043,367249.39,1,,462513.22,,,374460.9099
20090811,0.0059,369418.45,1,,465514.93,,,374460.9099
20090812,-0.0063,367096.6,1,,462288.91,,,374460.9099
20090813,-0.0058,364977.27,1,,459339.51,,,374460.9099
20090814,-0.0087,361794.55,1,,454943.63,,,374460.9099
20090817,0.0029,362859.53,1,,456394.9,,,374460.9099
20090818,-0.0089,359639.18,1,,451926.8,,,374460.9099
20090819,-0.0003,359540.6,1,,451777.66,,,374460.9099
20090820,-0.0029,358507.39,1,,450336.49,,,374460.9099
20090821,-0.0046,356853.31,1,,448057.79,,,374460.9099
20090824,-0.014,351865.7,1,,441157.7,,,374460.9099
20090825,0.0003,351963.91,1,,441303.28,,,374460.9099
20090826,-0.0052,350120.26,1,,438779.02,,,374460.9099
20090827,0.0146,355225.73,1,,445825.81,,,374460.9099
20090828,0.0017,355816.68,1,,446659.51,,,374460.9099
20090831,0.0012,356228.24,1,,447249.1,,,374460.9099
20090901,0.0102,359857.7,1,,452267.23,,,374460.9099
20090902,0.0549,379629.57,1,,479579.65,,,374460.9099
20090903,0.0365,393490.16,1,,498834.78,,,374460.9099
20090904,-0.0193,385878.6,1,,488244.51,,,374460.9099
20090907,0,385878.6,1,,488244.51,,,374460.9099
20090908,0.0227,394642.95,1,,500435.98,,,374460.9099
20090909,-0.0066,392038.56,1,,496802.81,,,374460.9099
20090910,-0.0014,391504.06,1,,496037.74,,,374460.9099
20090911,0.0282,402537.12,1,,511424.83,,,374460.9099
20090914,-0.0038,401013.84,1,,509287.07,,,374460.9099
20090915,0.002,401807.1,1,,510407.5,,,374460.9099
20090916,0.048,421097.45,1,,537357.02,,1,374460.9099
20090917,-0.008,417721.98,1,,532628.28,,,370162.0537
20090918,-0.0017,416991.06,1,,531632.26,,,370162.0537
20090921,-0.0459,397859.66,1,,504790.15,,,370162.0537
20090922,0.0036,399304.68,1,,506789.12,,,370162.0537
20090923,-0.0105,395094.63,1,,500935.71,,,370162.0537
20090924,-0.0462,376847.69,1,,475478.15,,,370162.0537
20090925,-0.0504,357868.57,1,,449117.64,,,370162.0537
20090928,0.0172,364006.37,1,,457614.95,,,370162.0537
20090929,-0.01,360382.47,1,,452581.19,,,370162.0537
20090930,0.0199,367536.82,1,,462488.19,,,370162.0537
20091001,-0.0172,361228.35,1,,453737.91,,,370162.0537
20091002,0.0381,374990.5,1,,472754.07,,,370162.0537
20091005,0.0245,384174.45,1,,485494.79,,,370162.0537
20091006,0.0078,387158.52,1,,489660.33,,,370162.0537
20091007,0.0031,388359.36,1,,491330.08,,,370162.0537
20091008,-0.0002,388268.24,1,,491221.98,,,370162.0537
